"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_329","DESVIOS_PIOR_INDICADOR_329","INDICADOR_62","DESVIOS_MELHOR_INDICADOR_62","INDICADOR_199","DESVIOS_MELHOR_INDICADOR_199","INDICADOR_200","DESVIOS_MELHOR_INDICADOR_200","INDICADOR_333","DESVIOS_MELHOR_INDICADOR_333","INDICADOR_181","DESVIOS_PIOR_INDICADOR_181","INDICADOR_182","DESVIOS_PIOR_INDICADOR_182","INDICADOR_188","DESVIOS_MELHOR_INDICADOR_188","INDICADOR_189","DESVIOS_MELHOR_INDICADOR_189","INDICADOR_289","DESVIOS_MELHOR_INDICADOR_289","INDICADOR_290","DESVIOS_PIOR_INDICADOR_290","INDICADOR_202","DESVIOS_PIOR_INDICADOR_202","INDICADOR_184","DESVIOS_PIOR_INDICADOR_184","INDICADOR_7","DESVIOS_NEUTRO_INDICADOR_7","INDICADOR_201","DESVIOS_MELHOR_INDICADOR_201"
25,"Paraíba",2509008,"2010",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",36.2616320032279,-1,64.2920823373,-1,NA,NA,NA,NA,89.3140614641657,-2,6.4,1,NA,NA,73.6,-1,NA,NA,25.5555555556,-2,NA,NA,45.1388888889,-2,20.8444444444,-2,2044.0844734285,-1,NA,NA
25,"Paraíba",2509008,"2011",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",NA,NA,68.5846461716,-1,3.6,-1,3.6,1,NA,NA,6.1,-1,NA,NA,79.5,-1,NA,NA,37.8378378378,-2,2.7027027027,2,46.7592592593,-3,25.0135135135,-3,2293.2667639114,-1,0.592359,-1
25,"Paraíba",2509008,"2012",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",NA,NA,77.12,2,NA,NA,NA,NA,NA,NA,6,-1,NA,NA,85.2,1,NA,NA,66.095890411,-1,7.1917808219,1,31.54069767,2,22.1198630137,-2,2705.79,-1,NA,NA
25,"Paraíba",2509057,"2000",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",50.9779070847587,-2,NA,NA,NA,NA,NA,NA,82.044304837533,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509057,"2007",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,78.8584685161,2,2.4,-2,2.5,-1,NA,NA,13.5,-1,NA,NA,68.6,-1,NA,NA,21.897810219,-1,NA,NA,31.6239316239,2,17.7664233577,1,1486.6645014195,-1,NA,NA
25,"Paraíba",2509057,"2008",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,72.2381317432,1,NA,NA,NA,NA,NA,NA,18.2,-3,NA,NA,61.7,-2,NA,NA,19.2857142857,-2,NA,NA,35.8974358974,1,17.6285714286,1,1622.1562876963,-1,NA,NA
25,"Paraíba",2509057,"2009",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,83.3957963625,2,2.5,-2,NA,NA,NA,NA,15.2,-3,NA,NA,67.2,-2,NA,NA,23.1884057971,-2,NA,NA,34.188034188,2,18.0579710145,-1,1942.64769671,-1,0.672212,-1
25,"Paraíba",2509057,"2010",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",35.4063466517779,-1,75.0871068085,1,NA,NA,NA,NA,92.9759162534674,1,17.5,-4,NA,NA,66,-2,NA,NA,24.0875912409,-2,NA,NA,32.8703703704,1,18.1897810219,-1,2260.5867590737,-1,NA,NA
25,"Paraíba",2509057,"2011",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,70.6186413324,1,2.8,-2,2,-3,NA,NA,16.1,-4,NA,NA,70,-2,NA,NA,49.2424242424,-1,65.1515151515,-3,30.0925925926,1,17.3939393939,-1,2771.071464255,-1,0.474591,-2
25,"Paraíba",2509057,"2012",2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,66.76,1,NA,NA,NA,NA,NA,NA,5.2,1,NA,NA,84,1,NA,NA,37.2340425532,-2,1.0638297872,2,47.30392157,-2,19.2340425532,-2,2572.65,-2,NA,NA
25,"Paraíba",2509107,"2000",2504,"Mata Paraibana",250421,"Sapé","Mari",47.6804630971155,-1,NA,NA,NA,NA,NA,NA,79.980341072242,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509107,"2007",2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,76.4566557055,2,3.7,2,2.5,-1,NA,NA,11,-1,NA,NA,82.3,2,NA,NA,44.375,-1,NA,NA,30.6666666667,2,25.61875,-2,1464.6781354191,-1,NA,NA
25,"Paraíba",2509107,"2008",2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,66.145092658,1,NA,NA,NA,NA,NA,NA,4.2,2,NA,NA,83.8,2,NA,NA,44.1340782123,-1,NA,NA,32.8888888889,2,21.1955307263,-1,1707.8414927563,-1,NA,NA
25,"Paraíba",2509107,"2009",2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,78.3022547246,2,4.1,2,4.3,3,NA,NA,1,2,NA,NA,93.6,3,NA,NA,43.9759036145,-1,NA,NA,32.264957265,2,22.8554216867,-2,1897.7977830698,-1,0.76996,1
25,"Paraíba",2509107,"2010",2504,"Mata Paraibana",250421,"Sapé","Mari",37.1252314775548,-1,79.7794847697,2,NA,NA,NA,NA,94.3599291976696,2,9.2,-1,NA,NA,73,-1,NA,NA,46.783625731,-1,NA,NA,31.1965811966,2,17.2514619883,1,2550.1626300679,1,NA,NA
25,"Paraíba",2509107,"2011",2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,70.7904811661,1,3.6,-1,2.6,-2,NA,NA,9.2,-2,NA,NA,77.4,-1,NA,NA,71.978021978,1,3.8461538462,1,29.0598290598,2,18.1703296703,-1,2258.4634842995,-1,0.630741,1
25,"Paraíba",2509107,"2012",2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,66.39,1,NA,NA,NA,NA,NA,NA,12.2,-3,NA,NA,77,-1,NA,NA,72.2627737226,1,59.8540145985,-3,39.90384615,-1,14.7372262774,1,2825.64,-1,NA,NA
25,"Paraíba",2509156,"2000",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",40.0384261582113,-1,NA,NA,NA,NA,NA,NA,76.5526252210217,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509156,"2007",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,56.1024379358,-2,3.5,1,2.8,-1,NA,NA,16.9,-2,NA,NA,70.7,-1,NA,NA,38.2352941176,-1,NA,NA,32.5396825397,1,20.8823529412,-1,1504.7526470497,-1,NA,NA
25,"Paraíba",2509156,"2008",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,52.3305325592,-2,NA,NA,NA,NA,NA,NA,9.5,-1,NA,NA,80,1,NA,NA,63.7931034483,1,NA,NA,35.7142857143,1,19.8620689655,-1,1919.6511921887,-1,NA,NA
25,"Paraíba",2509156,"2009",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,57.4824333982,-2,3,-2,3,-1,NA,NA,10.6,-1,NA,NA,72.5,-1,NA,NA,40.4761904762,-1,NA,NA,35.4166666667,1,23.8214285714,-2,1113.9913149878,-2,1,3
25,"Paraíba",2509156,"2010",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",29.015858174483,1,54.7133017136,-2,NA,NA,NA,NA,90.3537021263374,-1,6.7,-1,NA,NA,78.5,1,NA,NA,47.2527472527,-1,NA,NA,32.6388888889,2,21.2527472527,-2,1632.2304902394,-2,NA,NA
25,"Paraíba",2509156,"2011",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,70.3099805713,1,3.7,-1,3.9,2,NA,NA,6.6,-1,NA,NA,83.1,1,NA,NA,55.6818181818,-1,47.7272727273,-2,29.012345679,2,20.4431818182,-2,2101.8437020567,-2,0.652025,1
25,"Paraíba",2509156,"2012",2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,55.9,-2,NA,NA,NA,NA,NA,NA,9,-2,NA,NA,79.3,-1,NA,NA,78.488372093,1,0,2,28.125,2,16.0058139535,-1,2864.02,-1,NA,NA
25,"Paraíba",2509206,"2000",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",46.7533804483637,-1,NA,NA,NA,NA,NA,NA,80.8577393060671,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509206,"2007",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,73.8619647236,1,4,2,3.3,1,NA,NA,4.6,2,NA,NA,81.4,2,NA,NA,57.1428571429,-1,NA,NA,37.4603174603,-1,20,-1,1468.1548383397,-1,NA,NA
25,"Paraíba",2509206,"2008",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,67.4128020619,1,NA,NA,NA,NA,NA,NA,4.9,1,NA,NA,78.1,1,NA,NA,54.7008547009,1,NA,NA,42.8571428571,-1,20.4188034188,-1,1723.1391066992,-1,NA,NA
25,"Paraíba",2509206,"2009",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,67.4497721472,-1,3.8,1,2.6,-1,NA,NA,5.2,1,NA,NA,77.9,1,NA,NA,53.5433070866,1,NA,NA,42.2222222222,-1,19.3464566929,-1,1786.0209839467,-1,0.822259,1
25,"Paraíba",2509206,"2010",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",31.5442089009709,-1,71.4980994242,1,NA,NA,NA,NA,92.4762838694515,1,3.6,1,NA,NA,82.8,1,NA,NA,44.53125,-1,NA,NA,41.7508417508,-1,18.2109375,-1,2244.4709217133,-1,NA,NA
25,"Paraíba",2509206,"2011",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,59.1941874959,-2,3.4,-1,3.3,1,NA,NA,5.1,1,NA,NA,80.9,-1,NA,NA,44.7154471545,-1,43.0894308943,-2,36.6319444444,-1,18.7967479675,-1,2380.4477681661,-1,0.648257,1
25,"Paraíba",2509206,"2012",2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,55.84,-2,NA,NA,NA,NA,NA,NA,6.1,-1,NA,NA,79.7,-1,NA,NA,70.8860759494,1,37.9746835443,-2,24.30555556,3,17.9493670886,-1,2592.05,-1,NA,NA
25,"Paraíba",2509305,"2000",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",40.362763607452,-1,NA,NA,NA,NA,NA,NA,83.1684707003195,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509305,"2007",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,65.4926262328,-1,2.8,-1,2.7,-1,NA,NA,15.5,-2,37.6,-2,61.7,-2,55.2,-2,71875,4,NA,NA,28.3950617284,2,28.3333333333,-3,1357.2900482498,-1,NA,NA
25,"Paraíba",2509305,"2008",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,60.2033225936,-1,NA,NA,NA,NA,NA,NA,10.8,-1,NA,NA,62.9,-2,NA,NA,73.9130434783,2,NA,NA,33.950617284,2,24.2934782609,-2,1884.0469445984,-1,NA,NA
25,"Paraíba",2509305,"2009",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,70.3839474207,1,3.8,1,3.1,1,NA,NA,7.4,1,NA,NA,74.7,-1,NA,NA,77.0642201835,2,NA,NA,34.7222222222,1,19.5779816514,-1,2138.1372581874,-1,0.647324,-1
25,"Paraíba",2509305,"2010",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",29.8577330564116,1,69.3656947085,1,NA,NA,NA,NA,92.3083457029717,1,7.7,-1,NA,NA,70.5,-2,NA,NA,84.8484848485,2,NA,NA,31.9444444444,2,21.404040404,-2,2294.9850221513,-1,NA,NA
25,"Paraíba",2509305,"2011",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,73.2446167466,1,3.1,-2,2.8,-1,NA,NA,11.8,-2,NA,NA,69.5,-2,NA,NA,85.7142857143,2,15.306122449,1,25.9259259259,2,21.0408163265,-2,2559.0862711864,-1,0.524037,-1
25,"Paraíba",2509305,"2012",2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,52.62,-2,NA,NA,NA,NA,NA,NA,5.7,1,NA,NA,80.2,-1,NA,NA,59.8039215686,-1,11.7647058824,1,38.15789474,-1,22.5490196078,-3,2679.18,-1,NA,NA
25,"Paraíba",2509339,"2000",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",44.0607627230179,-1,NA,NA,NA,NA,NA,NA,82.1229690813296,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509339,"2007",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,64.2305663375,-1,NA,NA,NA,NA,NA,NA,7,1,NA,NA,73.4,1,NA,NA,59.2592592593,-1,NA,NA,37.6068376068,-1,10.1111111111,3,2457.9881935891,1,NA,NA
25,"Paraíba",2509339,"2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,66.0408175636,1,NA,NA,NA,NA,NA,NA,7,1,NA,NA,80.6,1,NA,NA,55.9322033898,1,NA,NA,44.0170940171,-1,11.0338983051,2,2255.033174336,1,NA,NA
25,"Paraíba",2509339,"2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,74.1147116409,1,NA,NA,NA,NA,NA,NA,7.9,-1,NA,NA,76,-1,NA,NA,58.3333333333,1,NA,NA,44.4444444444,-2,11.05,2,2126.8332661307,-1,NA,NA
25,"Paraíba",2509339,"2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",35.5593236811957,-1,74.694562731,1,NA,NA,NA,NA,90.2922172932089,-1,7.5,-1,NA,NA,79.2,1,NA,NA,53.2258064516,-1,NA,NA,43.5897435897,-2,10.3064516129,3,2670.1813942761,1,NA,NA
25,"Paraíba",2509339,"2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,66.1843423532,-1,NA,NA,NA,NA,NA,NA,3.2,1,NA,NA,94.1,3,NA,NA,56,-1,32,-1,37.6068376068,-1,12.48,2,2960.7091666667,1,NA,NA
25,"Paraíba",2509339,"2012",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,80.24,2,NA,NA,NA,NA,NA,NA,10.9,-2,NA,NA,74.4,-2,NA,NA,86.8131868132,1,8.7912087912,1,33.75,1,21.4725274725,-2,3068.26,-1,NA,NA
25,"Paraíba",2509370,"2000",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",55.1251223631356,-2,NA,NA,NA,NA,NA,NA,76.9242812167674,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509370,"2007",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,74.6064900577,1,2.5,-2,NA,NA,NA,NA,7.5,1,NA,NA,64,-2,NA,NA,3.5714285714,-1,NA,NA,34.0277777778,1,12.3214285714,2,4336.5731950746,4,NA,NA
25,"Paraíba",2509370,"2008",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,80.4846954065,2,NA,NA,NA,NA,NA,NA,7.6,1,NA,NA,71.5,-1,NA,NA,3.5714285714,-3,NA,NA,39.5833333333,1,11.5,2,5122.8842561864,4,NA,NA
25,"Paraíba",2509370,"2009",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,77.7147468893,1,3.2,-1,NA,NA,NA,NA,2.4,2,NA,NA,76,-1,NA,NA,17.8571428571,-2,NA,NA,39.5833333333,-1,10.25,3,5827.0807182505,4,0.646666,-1
25,"Paraíba",2509370,"2010",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",41.9550295316588,-2,56.9428384523,-2,NA,NA,NA,NA,84.682345161209,-4,11.4,-2,NA,NA,70.2,-2,NA,NA,19.3548387097,-2,NA,NA,38.8888888889,-1,13.1935483871,2,4152.9290960126,3,NA,NA
25,"Paraíba",2509370,"2011",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,58.0852746401,-2,3.5,-1,NA,NA,NA,NA,4.1,1,NA,NA,82.8,1,NA,NA,76.9230769231,1,23.0769230769,-1,34.0277777778,1,11.4615384615,2,3526.6041834452,2,0.69993,1
25,"Paraíba",2509370,"2012",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,52.8,-2,NA,NA,NA,NA,NA,NA,5.4,1,NA,NA,90.5,2,NA,NA,56.3636363636,-1,41.8181818182,-2,35.71428571,1,11.4,2,3777.96,1,NA,NA
25,"Paraíba",2509396,"2000",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",42.5111626899147,-1,NA,NA,NA,NA,NA,NA,82.6692540248386,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509396,"2007",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,69.0209762735,1,3.5,1,2.8,-1,NA,NA,5.8,1,NA,NA,71.1,-1,NA,NA,82.5396825397,-1,NA,NA,36.1111111111,-1,23.9682539683,-2,1767.6729220319,-1,NA,NA
25,"Paraíba",2509396,"2008",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,63.669126206,-1,NA,NA,NA,NA,NA,NA,3.7,2,NA,NA,74.7,-1,NA,NA,75.3846153846,2,NA,NA,39.4444444444,1,24.5538461538,-2,1751.0701162665,-1,NA,NA
25,"Paraíba",2509396,"2009",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,61.1025473812,-2,4.1,2,3.5,1,NA,NA,3.4,2,NA,NA,78.9,1,NA,NA,71.2121212121,2,NA,NA,41.4141414141,-1,23.8787878788,-2,2053.5020319664,-1,0.739339,1
25,"Paraíba",2509396,"2010",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",31.0516799082767,1,58.4219358958,-2,NA,NA,NA,NA,91.902292849704,1,3.9,1,NA,NA,78.3,-1,NA,NA,70.8333333333,1,NA,NA,39.898989899,-1,20.6944444444,-1,2272.3050243414,-1,NA,NA
25,"Paraíba",2509396,"2011",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,65.2017374419,-1,4,1,3.3,1,NA,NA,2.8,1,NA,NA,78,-1,NA,NA,66.2162162162,1,50,-2,34.3434343434,1,21.1891891892,-2,2391.8654464286,-1,0.612302,1
25,"Paraíba",2509396,"2012",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,71.09,1,NA,NA,NA,NA,NA,NA,5.5,1,NA,NA,78,-1,NA,NA,66.6666666667,-1,28.2051282051,-1,34.72222222,1,10.0256410256,2,4593.2,3,NA,NA
25,"Paraíba",2509404,"2000",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",46.6380587526037,-1,NA,NA,NA,NA,NA,NA,84.5209127269372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509404,"2007",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,67.1248297354,-1,3.1,-1,NA,NA,NA,NA,5.3,1,NA,NA,83.4,2,NA,NA,75,-1,NA,NA,36.7521367521,-1,22.8214285714,-1,1830.5339496024,-1,NA,NA
25,"Paraíba",2509404,"2008",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,66.7370956429,1,NA,NA,NA,NA,NA,NA,5.2,1,NA,NA,82.4,2,NA,NA,78.5714285714,2,NA,NA,39.5555555556,1,21.7261904762,-1,2126.2440710134,-1,NA,NA
25,"Paraíba",2509404,"2009",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,67.3544944905,-1,3.4,-1,3.5,1,NA,NA,6.8,1,NA,NA,81.5,1,NA,NA,50.4424778761,-1,NA,NA,41.1111111111,-1,21.4778761062,-2,1507.0790101832,-2,0.788884,1
25,"Paraíba",2509404,"2010",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",34.9802849137645,-1,61.8433083683,-1,NA,NA,NA,NA,93.7026288065689,1,5.1,1,NA,NA,77.1,-1,NA,NA,48.1818181818,-1,NA,NA,41.1111111111,-1,20.5363636364,-1,2116.9695814848,-1,NA,NA
25,"Paraíba",2509404,"2011",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,63.5747042062,-1,3.5,-1,3.3,1,NA,NA,5.4,1,NA,NA,83.1,1,NA,NA,46.7213114754,-1,47.5409836066,-2,35.7777777778,-1,21.3032786885,-2,1995.6090188534,-2,0.649719,1
25,"Paraíba",2509404,"2012",2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,67.85,1,NA,NA,NA,NA,NA,NA,3.4,1,NA,NA,79.8,-1,NA,NA,65,-1,67,-3,38.33333333,-1,16.61,-1,2646.42,-1,NA,NA
25,"Paraíba",2509503,"2000",2503,"Agreste Paraibano",250314,"Esperança","Montadas",35.4065018264145,1,NA,NA,NA,NA,NA,NA,89.1465403114722,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509503,"2007",2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,72.1857127125,1,3.4,1,3.2,1,NA,NA,5.6,1,NA,NA,81.3,1,NA,NA,84.3137254902,-1,NA,NA,32.0987654321,1,23.3137254902,-1,1827.0874439594,-1,NA,NA
25,"Paraíba",2509503,"2008",2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,72.2272850972,1,NA,NA,NA,NA,NA,NA,3.1,2,NA,NA,81.4,1,NA,NA,88.679245283,2,NA,NA,34.0277777778,2,21.641509434,-1,1918.0575488055,-1,NA,NA
25,"Paraíba",2509503,"2009",2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,75.497376855,1,3.8,1,3.2,1,NA,NA,5.5,1,NA,NA,79.9,1,NA,NA,88,2,NA,NA,35.4166666667,1,23.32,-2,2035.1361542059,-1,0.758278,1
25,"Paraíba",2509503,"2010",2503,"Agreste Paraibano",250314,"Esperança","Montadas",27.0514493684909,1,72.3340510019,1,NA,NA,NA,NA,91.1158659446285,-1,4,1,NA,NA,78.2,-1,NA,NA,75,2,NA,NA,33.3333333333,1,19.3666666667,-1,2054.8696736568,-1,NA,NA
25,"Paraíba",2509503,"2011",2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,60.745667777,-2,3.9,1,3,-1,NA,NA,2,2,NA,NA,79.4,-1,NA,NA,83.606557377,2,27.868852459,-1,31.25,1,18.2950819672,-1,2560.061702509,-1,0.57842,-1
25,"Paraíba",2509503,"2012",2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,58.94,-1,NA,NA,NA,NA,NA,NA,5.5,1,NA,NA,86.1,1,NA,NA,44.0677966102,-2,38.1355932203,-2,35.99137931,1,23.1525423729,-3,2404.19,-2,NA,NA
25,"Paraíba",2509602,"2000",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",38.3954062184475,1,NA,NA,NA,NA,NA,NA,82.4104448215169,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509602,"2007",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,78.6197497975,2,3,-1,3,1,NA,NA,8.7,1,NA,NA,70.7,-1,NA,NA,41.3043478261,-1,NA,NA,38.1481481481,-1,15.1086956522,1,2231.5126310914,1,NA,NA
25,"Paraíba",2509602,"2008",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,72.7996229233,1,NA,NA,NA,NA,NA,NA,6.9,1,NA,NA,73,-1,NA,NA,43.9024390244,-1,NA,NA,43.3333333333,-1,17.0975609756,1,2517.9798556484,1,NA,NA
25,"Paraíba",2509602,"2009",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,64.6512629615,-1,2.8,-2,2.5,-2,NA,NA,10.8,-1,NA,NA,67.2,-2,NA,NA,47.7272727273,-1,NA,NA,43.253968254,-1,15.9318181818,1,2464.4751418518,1,0.70174,-1
25,"Paraíba",2509602,"2010",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",30.2424670195104,1,62.3330214148,-1,NA,NA,NA,NA,92.5303160390601,1,10.4,-2,NA,NA,64.4,-3,NA,NA,60.3773584906,1,NA,NA,39.8148148148,-1,12.1320754717,2,2986.0859110202,1,NA,NA
25,"Paraíba",2509602,"2011",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,65.8577843659,-1,3.4,-1,2.9,-1,NA,NA,7,-1,NA,NA,79.4,-1,NA,NA,58.9285714286,-1,1.7857142857,2,36.6666666667,-1,12.5714285714,2,2957.0203835227,1,0.603062,-1
25,"Paraíba",2509602,"2012",2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,57.29,-1,NA,NA,NA,NA,NA,NA,3.4,1,NA,NA,79.6,-1,NA,NA,81.4814814815,1,24.0740740741,-1,36.11111111,1,19.4814814815,-2,3383.39,1,NA,NA
25,"Paraíba",2509701,"2000",2502,"Borborema",250210,"Cariri Ocidental","Monteiro",35.4337057410158,1,NA,NA,NA,NA,NA,NA,82.0743288690303,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2509701,"2007",2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,77.1749456724,2,3.9,2,3.2,1,NA,NA,4.2,2,NA,NA,88.5,2,NA,NA,84.3373493976,-1,NA,NA,34.4444444444,1,20.5542168675,-1,1790.6324129926,-1,NA,NA
25,"Paraíba",2509701,"2008",2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,61.5129731767,-1,NA,NA,NA,NA,NA,NA,5,1,NA,NA,86.5,2,NA,NA,68.5185185185,1,NA,NA,38.3141762452,1,21.7530864198,-1,1899.4917065685,-1,NA,NA
25,"Paraíba",2509701,"2009",2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,70.1113603245,1,3.8,1,3.1,1,NA,NA,4.8,1,NA,NA,85.2,2,NA,NA,72.619047619,2,NA,NA,36.2433862434,1,20.3571428571,-1,1976.6505526751,-1,0.822593,1
25,"Paraíba",2509701,"2010",2502,"Borborema",250210,"Cariri Ocidental","Monteiro",27.8838133345262,1,71.7276757803,1,NA,NA,NA,NA,91.4962654719433,-1,3.6,1,NA,NA,93.5,3,NA,NA,72.2222222222,1,NA,NA,35.6060606061,1,19.1611111111,-1,2291.8271462777,-1,NA,NA
