"","COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_329","OUTLIER_INDICADOR_329","INDICADOR_62","OUTLIER_INDICADOR_62","INDICADOR_89","OUTLIER_INDICADOR_89","INDICADOR_90","OUTLIER_INDICADOR_90","INDICADOR_333","OUTLIER_INDICADOR_333","INDICADOR_73","OUTLIER_INDICADOR_73","INDICADOR_74","OUTLIER_INDICADOR_74","INDICADOR_80","OUTLIER_INDICADOR_80","INDICADOR_81","OUTLIER_INDICADOR_81","INDICADOR_176","OUTLIER_INDICADOR_176","INDICADOR_177","OUTLIER_INDICADOR_177","INDICADOR_202","OUTLIER_INDICADOR_202","INDICADOR_184","OUTLIER_INDICADOR_184","INDICADOR_7","OUTLIER_INDICADOR_7","INDICADOR_201","OUTLIER_INDICADOR_201"
"719",25,"Paraíba",2509396,2010,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",31.0516799082767,0,58.4219358957965,0,NA,NA,NA,NA,91.902292849704,0,2.8,0,16.9,0,53.4,0,67.6,0,26.6666666666667,0,NA,NA,39.8989898989899,0,20.6944444444444,0,2272.30502434143,0,NA,NA
"720",25,"Paraíba",2509396,2011,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,65.201737441882,0,NA,NA,NA,NA,NA,NA,2.3,0,12.4,0,75,0,82.9,0,69.2307692307692,0,92.3076923076923,0,34.3434343434343,0,21.1891891891892,0,2391.86544642857,0,0.612302,0
"721",25,"Paraíba",2509404,2000,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",46.6380587526037,0,NA,NA,NA,NA,NA,NA,84.5209127269372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",25,"Paraíba",2509404,2007,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,67.124829735425,0,3.4,0,2.8,0,NA,NA,18.2,0,13.1,0,73.7,0,85.7,0,77.6315789473684,0,NA,NA,36.7521367521367,0,22.8214285714286,0,1830.53394960241,0,NA,NA
"723",25,"Paraíba",2509404,2008,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,66.7370956429111,0,NA,NA,NA,NA,NA,NA,21.3,0,4.5,0,72.9,0,92.1,0,83.3333333333333,0,NA,NA,39.5555555555556,0,21.7261904761905,0,2126.24407101334,0,NA,NA
"724",25,"Paraíba",2509404,2009,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,67.354494490463,0,3.5,0,2.7,0,NA,NA,11.8,0,11.3,0,75.4,0,85,0,84.4155844155844,0,NA,NA,41.1111111111111,0,21.4778761061947,0,1507.07901018322,0,0.788884,0
"725",25,"Paraíba",2509404,2010,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",34.9802849137645,0,61.843308368305,0,NA,NA,NA,NA,93.7026288065689,0,13.7,0,9.9,0,74,0,86.5,0,74.3589743589744,0,NA,NA,41.1111111111111,0,20.5363636363636,0,2116.96958148482,0,NA,NA
"726",25,"Paraíba",2509404,2011,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,63.5747042061733,0,3.9,0,2.6,0,NA,NA,18.1,0,12,0,68.3,0,84.1,0,87.8787878787879,0,74.2424242424242,0,35.7777777777778,0,21.3032786885246,0,1995.6090188534,0,0.649719,0
"727",25,"Paraíba",2509503,2000,2503,"Agreste Paraibano",250314,"Esperança","Montadas",35.4065018264145,0,NA,NA,NA,NA,NA,NA,89.1465403114722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",25,"Paraíba",2509503,2007,2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,72.1857127124684,0,NA,NA,NA,NA,NA,NA,3,0,19.9,0,90.9,0,79.1,0,84.2105263157895,0,NA,NA,32.0987654320988,0,23.3137254901961,0,1827.08744395938,0,NA,NA
"729",25,"Paraíba",2509503,2008,2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,72.2272850972084,0,NA,NA,NA,NA,NA,NA,5,0,21.1,0,81.7,0,69.2,0,90,0,NA,NA,34.0277777777778,0,21.6415094339623,0,1918.05754880553,0,NA,NA
"730",25,"Paraíba",2509503,2009,2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,75.4973768549509,0,3,0,NA,NA,NA,NA,4.9,0,19.3,0,78,0,76.4,0,95.2380952380952,0,NA,NA,35.4166666666667,0,23.32,0,2035.13615420589,0,0.758278,0
"731",25,"Paraíba",2509503,2010,2503,"Agreste Paraibano",250314,"Esperança","Montadas",27.0514493684909,0,72.3340510019072,0,NA,NA,NA,NA,91.1158659446285,0,2.5,0,23.8,0,87.2,0,67,0,90,0,NA,NA,33.3333333333333,0,19.3666666666667,0,2054.8696736568,0,NA,NA
"732",25,"Paraíba",2509503,2011,2503,"Agreste Paraibano",250314,"Esperança","Montadas",NA,NA,60.7456677769637,0,2.8,0,NA,NA,NA,NA,0,0,16.4,0,75,0,77.3,0,95,0,50,0,31.25,0,18.2950819672131,0,2560.06170250896,0,0.57842,0
"733",25,"Paraíba",2509602,2000,2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",38.3954062184475,0,NA,NA,NA,NA,NA,NA,82.4104448215169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",25,"Paraíba",2509602,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,78.6197497974889,0,3.6,0,3.6,0,NA,NA,4.4,0,13.8,0,80.1,0,81,0,56.0975609756098,0,NA,NA,38.1481481481481,0,15.1086956521739,0,2231.51263109138,0,NA,NA
"735",25,"Paraíba",2509602,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,72.7996229232511,0,NA,NA,NA,NA,NA,NA,11.9,0,10.3,0,71.7,0,82.5,0,57.5,0,NA,NA,43.3333333333333,0,17.0975609756098,0,2517.9798556484,0,NA,NA
"736",25,"Paraíba",2509602,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,64.65126296146,0,3,0,2.6,0,NA,NA,10.6,0,28.9,0,67.4,0,64.4,0,42.5,0,NA,NA,43.2539682539683,0,15.9318181818182,0,2464.47514185181,0,0.70174,0
"737",25,"Paraíba",2509602,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",30.2424670195104,0,62.3330214147741,0,NA,NA,NA,NA,92.5303160390601,0,20.8,0,26.1,0,60.3,0,68.8,0,36.5853658536585,0,NA,NA,39.8148148148148,0,12.1320754716981,0,2986.08591102015,0,NA,NA
"738",25,"Paraíba",2509602,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","Monte Horebe",NA,NA,65.857784365932,0,2.8,0,3.1,0,NA,NA,19.7,0,10.1,0,68.2,0,87.4,0,55.2631578947369,0,63.1578947368421,0,36.6666666666667,0,12.5714285714286,0,2957.02038352273,0,0.603062,0
"739",25,"Paraíba",2509701,2000,2502,"Borborema",250210,"Cariri Ocidental","Monteiro",35.4337057410158,0,NA,NA,NA,NA,NA,NA,82.0743288690303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",25,"Paraíba",2509701,2007,2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,77.1749456723634,0,3.6,0,3,0,NA,NA,7.1,0,12.2,0,81.4,0,78.8,0,93.9189189189189,0,NA,NA,34.4444444444444,0,20.5542168674699,0,1790.63241299256,0,NA,NA
"741",25,"Paraíba",2509701,2008,2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,61.5129731766787,0,NA,NA,NA,NA,NA,NA,5.8,0,12,0,84.5,0,83.8,0,86.1538461538462,0,NA,NA,38.3141762452107,0,21.7530864197531,0,1899.49170656847,0,NA,NA
"742",25,"Paraíba",2509701,2009,2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,70.1113603245407,0,3.7,0,3.2,0,NA,NA,9.9,0,12.5,0,81,0,82.1,0,92,0,NA,NA,36.2433862433862,0,20.3571428571429,0,1976.65055267507,0,0.822593,0
"743",25,"Paraíba",2509701,2010,2502,"Borborema",250210,"Cariri Ocidental","Monteiro",27.8838133345262,0,71.7276757802823,0,NA,NA,NA,NA,91.4962654719433,0,6.8,0,10.2,0,83.3,0,87.3,0,92.2480620155039,0,NA,NA,35.6060606060606,0,19.1611111111111,0,2291.82714627764,0,NA,NA
"744",25,"Paraíba",2509701,2011,2502,"Borborema",250210,"Cariri Ocidental","Monteiro",NA,NA,64.6753724594036,0,4.1,0,3.1,0,NA,NA,7.5,0,13.2,0,84.8,0,81.5,0,94.5736434108527,0,25.5813953488372,0,35.1010101010101,0,17.9613259668508,0,2815.82844355583,0,0.608454,0
"745",25,"Paraíba",2509800,2000,2503,"Agreste Paraibano",250316,"Guarabira","Mulungu",43.2934749349739,0,NA,NA,NA,NA,NA,NA,80.8235375348262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",25,"Paraíba",2509800,2007,2503,"Agreste Paraibano",250316,"Guarabira","Mulungu",NA,NA,82.1757774971715,0,2.9,0,2.6,0,NA,NA,8.8,0,16.5,0,69,0,71,0,56.4102564102564,0,NA,NA,35.8585858585859,0,19.1553398058252,0,1392.68117611348,0,NA,NA
"747",25,"Paraíba",2509800,2008,2503,"Agreste Paraibano",250316,"Guarabira","Mulungu",NA,NA,83.7443612150065,0,NA,NA,NA,NA,NA,NA,15,0,19.5,0,65.8,0,78.6,0,56.7567567567568,0,NA,NA,40.6565656565657,0,17.7788461538462,0,1641.60075551421,0,NA,NA
"748",25,"Paraíba",2509800,2009,2503,"Agreste Paraibano",250316,"Guarabira","Mulungu",NA,NA,81.3077407817634,0,2.8,0,2.2,0,NA,NA,13.8,0,27.8,0,63.6,0,61.9,0,48,0,NA,NA,40.4761904761905,0,15.6605504587156,0,2017.61299543809,0,0.674043,0
"749",25,"Paraíba",2509800,2010,2503,"Agreste Paraibano",250316,"Guarabira","Mulungu",36.5693369286497,0,75.8879407574932,0,NA,NA,NA,NA,93.0444930759407,0,11.4,0,22.1,0,66.9,0,67.6,0,42,0,NA,NA,40.1234567901235,0,16.8962264150943,0,2036.75414967997,0,NA,NA
"750",25,"Paraíba",2509800,2011,2503,"Agreste Paraibano",250316,"Guarabira","Mulungu",NA,NA,83.9783790726028,0,2.9,0,NA,NA,NA,NA,11.1,0,24.9,0,73.1,0,73.9,0,63.4615384615385,0,61.5384615384615,0,40.1234567901235,0,15.4807692307692,0,2643.80606769231,0,0.519504,0
"751",25,"Paraíba",2509909,2000,2503,"Agreste Paraibano",250319,"Umbuzeiro","Natuba",52.3473030155369,0,NA,NA,NA,NA,NA,NA,76.945767266172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",25,"Paraíba",2509909,2007,2503,"Agreste Paraibano",250319,"Umbuzeiro","Natuba",NA,NA,75.3864013328812,0,3.3,0,3,0,NA,NA,4.1,0,12.8,0,77.4,0,72.1,0,83.3333333333333,0,NA,NA,47.2222222222222,0,37.5714285714286,1,1992.60633794844,0,NA,NA
"753",25,"Paraíba",2509909,2008,2503,"Agreste Paraibano",250319,"Umbuzeiro","Natuba",NA,NA,75.6738173405361,0,NA,NA,NA,NA,NA,NA,15.6,0,17.5,0,69.9,0,72.2,0,71.4285714285714,0,NA,NA,45.0396825396825,0,17.6808510638298,0,1980.39118860071,0,NA,NA
"754",25,"Paraíba",2509909,2009,2503,"Agreste Paraibano",250319,"Umbuzeiro","Natuba",NA,NA,70.9198790419125,0,2.2,0,3.5,0,NA,NA,20.1,0,6.2,0,70.9,0,87.6,0,70.7317073170732,0,NA,NA,44.8275862068965,0,18.7899159663866,0,1650.47221742736,0,0.794213,0
"755",25,"Paraíba",2509909,2010,2503,"Agreste Paraibano",250319,"Umbuzeiro","Natuba",40.9114012389594,0,71.5331995627006,0,NA,NA,NA,NA,94.4509177807977,0,7.1,0,9,0,80.4,0,82.4,0,68.8888888888889,0,NA,NA,43.6213991769547,0,18.2086956521739,0,2089.70224797263,0,NA,NA
"756",25,"Paraíba",2509909,2011,2503,"Agreste Paraibano",250319,"Umbuzeiro","Natuba",NA,NA,73.2160219678619,0,3.2,0,2.7,0,NA,NA,7.1,0,17.8,0,81.7,0,78.3,0,74,0,84,0,39.3162393162393,0,16.349593495935,0,2324.11481610338,0,0.649226,0
"757",25,"Paraíba",2510006,2000,2501,"Sertão Paraibano",250103,"Sousa","Nazarezinho",40.8139421800725,0,NA,NA,NA,NA,NA,NA,82.8652099223015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",25,"Paraíba",2510006,2007,2501,"Sertão Paraibano",250103,"Sousa","Nazarezinho",NA,NA,59.2179512134028,0,4.1,0,3.4,0,NA,NA,8.2,0,26.6,0,77.9,0,69.1,0,62.0689655172414,0,NA,NA,40.8333333333333,0,20.9041095890411,0,1659.77583208106,0,NA,NA
"759",25,"Paraíba",2510006,2008,2501,"Sertão Paraibano",250103,"Sousa","Nazarezinho",NA,NA,65.2386713882409,0,NA,NA,NA,NA,NA,NA,8.9,0,27.5,0,80.5,0,66.1,0,62.0689655172414,0,NA,NA,44.1666666666667,0,19.1176470588235,0,1806.39842566407,0,NA,NA
"760",25,"Paraíba",2510006,2009,2501,"Sertão Paraibano",250103,"Sousa","Nazarezinho",NA,NA,78.1268465453263,0,4.4,0,2,0,NA,NA,14.1,0,26.3,0,71.1,0,60.5,0,65.5172413793103,0,NA,NA,43.2748538011696,0,18.1686746987952,0,2055.85995612889,0,0.689135,0
"761",25,"Paraíba",2510006,2010,2501,"Sertão Paraibano",250103,"Sousa","Nazarezinho",33.9738268915589,0,70.6816556087624,0,NA,NA,NA,NA,88.5199986090377,0,8.9,0,27.5,0,83,0,71.4,0,72,0,NA,NA,43.8888888888889,0,16.825,0,2340.66735590055,0,NA,NA
"762",25,"Paraíba",2510006,2011,2501,"Sertão Paraibano",250103,"Sousa","Nazarezinho",NA,NA,78.0151882264218,0,NA,NA,4.1,0,NA,NA,2,0,20.9,0,83.9,0,68.9,0,61.2903225806452,0,45.1612903225806,0,38.6111111111111,0,17.1645569620253,0,2533.57972713864,0,0.533635,0
"763",25,"Paraíba",2510105,2000,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Nova Floresta",34.871553673054,0,NA,NA,NA,NA,NA,NA,79.4720648401228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",25,"Paraíba",2510105,2007,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Nova Floresta",NA,NA,73.9263384305257,0,3.8,0,2.7,0,NA,NA,10.2,0,17.9,0,77.5,0,74.9,0,77.7777777777778,0,NA,NA,34.1880341880342,0,21.5365853658537,0,1382.54567713369,0,NA,NA
"765",25,"Paraíba",2510105,2008,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Nova Floresta",NA,NA,75.3157399153199,0,NA,NA,NA,NA,NA,NA,9.9,0,25.7,0,72.6,0,68.1,0,76.1904761904762,0,NA,NA,38.4259259259259,0,20.0506329113924,0,1668.62400293106,0,NA,NA
"766",25,"Paraíba",2510105,2009,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Nova Floresta",NA,NA,79.6674010372178,0,3.6,0,3,0,NA,NA,8.3,0,22.5,0,71.5,0,71.7,0,70.4545454545455,0,NA,NA,38.4259259259259,0,19.4047619047619,0,1946.94260827247,0,0.634531,0
"767",25,"Paraíba",2510105,2010,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Nova Floresta",31.41397986773,0,80.9651844215135,0,NA,NA,NA,NA,92.9100186108698,0,5.6,0,13.4,0,79.3,0,83.2,0,70,0,NA,NA,38.4259259259259,0,16.554347826087,0,2273.38874064102,0,NA,NA
"768",25,"Paraíba",2510105,2011,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Nova Floresta",NA,NA,71.5209181703042,0,4.7,0,3.1,0,NA,NA,6.2,0,16.3,0,80.2,0,80.1,0,90.5660377358491,0,81.1320754716981,0,35.8585858585859,0,14.4222222222222,0,2847.32000770416,0,0.540177,0
"769",25,"Paraíba",2510204,2000,2501,"Sertão Paraibano",250105,"Piancó","Nova Olinda",43.3282023975155,0,NA,NA,NA,NA,NA,NA,81.3120455240185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",25,"Paraíba",2510204,2007,2501,"Sertão Paraibano",250105,"Piancó","Nova Olinda",NA,NA,65.568166860742,0,3.5,0,3.8,0,NA,NA,5.2,0,9.1,0,78.6,0,84.2,0,79.3103448275862,0,NA,NA,41.6666666666667,0,23.5068493150685,0,1622.15647606808,0,NA,NA
"771",25,"Paraíba",2510204,2008,2501,"Sertão Paraibano",250105,"Piancó","Nova Olinda",NA,NA,68.2892774871428,0,NA,NA,NA,NA,NA,NA,2.3,0,8.4,0,83.6,0,86.5,0,76.9230769230769,0,NA,NA,43.6507936507936,0,16.2,0,1701.20213623418,0,NA,NA
"772",25,"Paraíba",2510204,2009,2501,"Sertão Paraibano",250105,"Piancó","Nova Olinda",NA,NA,69.1196544249115,0,3.7,0,2.8,0,NA,NA,3.8,0,19.8,0,69.5,0,28.7,-1,70,0,NA,NA,42.4603174603175,0,19.8428571428571,0,2005.96190533847,0,0.623011,0
"773",25,"Paraíba",2510204,2010,2501,"Sertão Paraibano",250105,"Piancó","Nova Olinda",34.4122072835335,0,75.5493790308713,0,NA,NA,NA,NA,90.1542005848426,0,0.2,0,18.8,0,81.6,0,54.7,0,67.741935483871,0,NA,NA,35.8024691358025,0,10.9137931034483,0,4417.80487643564,1,NA,NA
"774",25,"Paraíba",2510204,2011,2501,"Sertão Paraibano",250105,"Piancó","Nova Olinda",NA,NA,75.2815530048359,0,4.7,0,4.4,0,NA,NA,0.2,0,15.8,0,92,0,82.7,0,64.5161290322581,0,74.1935483870968,0,29.8611111111111,0,16.231884057971,0,2679.4400625,0,0.515851,0
"775",25,"Paraíba",2510303,2000,2502,"Borborema",250209,"Seridó Oriental Paraibano","Nova Palmeira",30.3118512288505,0,NA,NA,NA,NA,NA,NA,81.4592250477184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",25,"Paraíba",2510303,2007,2502,"Borborema",250209,"Seridó Oriental Paraibano","Nova Palmeira",NA,NA,70.1439602211049,0,4.2,0,3.5,0,NA,NA,7.2,0,24.6,0,82.2,0,73.1,0,62.5,0,NA,NA,35,0,17.5405405405405,0,2633.68920063104,0,NA,NA
"777",25,"Paraíba",2510303,2008,2502,"Borborema",250209,"Seridó Oriental Paraibano","Nova Palmeira",NA,NA,67.9050029241486,0,NA,NA,NA,NA,NA,NA,2.6,0,22.6,0,79.3,0,74.7,0,59.0909090909091,0,NA,NA,39.4444444444444,0,16.2926829268293,0,2606.47311471094,0,NA,NA
"778",25,"Paraíba",2510303,2009,2502,"Borborema",250209,"Seridó Oriental Paraibano","Nova Palmeira",NA,NA,69.2661820253984,0,5,0,NA,NA,NA,NA,0.5,0,25.9,0,87.6,0,71.8,0,57.6923076923077,0,NA,NA,38.2716049382716,0,17.7142857142857,0,2332.96888914399,0,0.81349,0
"779",25,"Paraíba",2510303,2010,2502,"Borborema",250209,"Seridó Oriental Paraibano","Nova Palmeira",25.8610163518486,0,62.9292370885257,0,NA,NA,NA,NA,93.0892603908739,0,3.1,0,20.8,0,82.9,0,77.5,0,55.5555555555556,0,NA,NA,37.5,0,15.452380952381,0,2761.28201760393,0,NA,NA
"780",25,"Paraíba",2510303,2011,2502,"Borborema",250209,"Seridó Oriental Paraibano","Nova Palmeira",NA,NA,68.3903820329404,0,NA,NA,NA,NA,NA,NA,1.5,0,12.5,0,83.9,0,87.5,0,81.8181818181818,0,72.7272727272727,0,29.3650793650794,0,17.2439024390244,0,2639.12356435643,0,0.750783,0
"781",25,"Paraíba",2510402,2000,2501,"Sertão Paraibano",250105,"Piancó","Olho d'Água",38.7176058560797,0,NA,NA,NA,NA,NA,NA,84.1224379338809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",25,"Paraíba",2510402,2007,2501,"Sertão Paraibano",250105,"Piancó","Olho d'Água",NA,NA,69.0565715321935,0,3.7,0,2.7,0,NA,NA,15.1,0,20.4,0,75,0,79.2,0,48.3333333333333,0,NA,NA,40.0462962962963,0,12.6266666666667,0,2282.39001904019,0,NA,NA
"783",25,"Paraíba",2510402,2008,2501,"Sertão Paraibano",250105,"Piancó","Olho d'Água",NA,NA,57.4483198756526,0,NA,NA,NA,NA,NA,NA,5.1,0,3,0,86.3,0,96.2,0,61.8181818181818,0,NA,NA,45.959595959596,0,12.2567567567568,0,1959.28542037654,0,NA,NA
"784",25,"Paraíba",2510402,2009,2501,"Sertão Paraibano",250105,"Piancó","Olho d'Água",NA,NA,75.6226375087475,0,NA,NA,3.1,0,NA,NA,9.1,0,10.5,0,82.4,0,88.7,0,57.7777777777778,0,NA,NA,44.6969696969697,0,15.679012345679,0,1776.24364208616,0,0.793882,0
"785",25,"Paraíba",2510402,2010,2501,"Sertão Paraibano",250105,"Piancó","Olho d'Água",34.6045508900828,0,73.7492809041774,0,NA,NA,NA,NA,91.5044371049329,0,5.9,0,16.1,0,81.2,0,82.9,0,57.1428571428571,0,NA,NA,42.5925925925926,0,16.1772151898734,0,2131.00473829799,0,NA,NA
"786",25,"Paraíba",2510402,2011,2501,"Sertão Paraibano",250105,"Piancó","Olho d'Água",NA,NA,69.8168088147059,0,3.5,0,3,0,NA,NA,7.7,0,22.3,0,79.2,0,71.8,0,67.4418604651163,0,60.4651162790698,0,38.3597883597884,0,15.6623376623377,0,2627.97977630489,0,0.525226,0
"787",25,"Paraíba",2510501,2000,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Olivedos",33.8885960495255,0,NA,NA,NA,NA,NA,NA,88.1837583242783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",25,"Paraíba",2510501,2007,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Olivedos",NA,NA,62.9099482718487,0,NA,NA,NA,NA,NA,NA,0,0,17.8,0,100,0,82.2,0,76.9230769230769,0,NA,NA,33.3333333333333,0,18.7358490566038,0,2093.69584307478,0,NA,NA
"789",25,"Paraíba",2510501,2008,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Olivedos",NA,NA,64.4628787228192,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,100,0,NA,NA,60,0,NA,NA,38.562091503268,0,17.2931034482759,0,2325.34485783033,0,NA,NA
"790",25,"Paraíba",2510501,2009,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Olivedos",NA,NA,60.9486373970655,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,100,0,NA,NA,66.6666666666667,0,NA,NA,37.1527777777778,0,18.3454545454545,0,2491.53268285431,0,0.616676,0
"791",25,"Paraíba",2510501,2010,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Olivedos",17.3831625920079,0,67.8527749530763,0,NA,NA,NA,NA,93.0839664952413,0,0,0,NA,NA,100,0,NA,NA,81.8181818181818,0,NA,NA,38.5185185185185,0,16.8448275862069,0,2714.65962719091,0,NA,NA
"792",25,"Paraíba",2510501,2011,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Olivedos",NA,NA,68.0688179751583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.5882352941177,0,76.4705882352941,0,35.5555555555556,0,15.8135593220339,0,3045.80688102894,0,0.531565,0
"793",25,"Paraíba",2510600,2000,2502,"Borborema",250210,"Cariri Ocidental","Ouro Velho",30.2870155505624,0,NA,NA,NA,NA,NA,NA,90.9074474152488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",25,"Paraíba",2510600,2007,2502,"Borborema",250210,"Cariri Ocidental","Ouro Velho",NA,NA,78.6931449278238,0,4.4,0,3.4,0,NA,NA,4.7,0,7,0,82.3,0,93,0,79.3103448275862,0,NA,NA,34.2592592592593,0,11.1190476190476,0,2385.09142021009,0,NA,NA
"795",25,"Paraíba",2510600,2008,2502,"Borborema",250210,"Cariri Ocidental","Ouro Velho",NA,NA,74.3941530206284,0,NA,NA,NA,NA,NA,NA,5.6,0,4.9,0,68.4,0,91.3,0,93.1034482758621,0,NA,NA,37.7777777777778,0,11.0526315789474,0,3076.97220007063,0,NA,NA
"796",25,"Paraíba",2510600,2009,2502,"Borborema",250210,"Cariri Ocidental","Ouro Velho",NA,NA,79.702633725106,0,3.4,0,NA,NA,NA,NA,6.2,0,5.7,0,87.6,0,92,0,95.6521739130435,0,NA,NA,36.1111111111111,0,10.3421052631579,0,3698.29383899651,0,0.647404,0
"797",25,"Paraíba",2510600,2010,2502,"Borborema",250210,"Cariri Ocidental","Ouro Velho",24.3103252170446,0,76.3524264667704,0,NA,NA,NA,NA,89.6547708574299,0,10.1,0,11.4,0,83.9,0,87.6,0,84.6153846153846,0,NA,NA,36.1111111111111,0,9.6578947368421,0,3737.38653848156,0,NA,NA
"798",25,"Paraíba",2510600,2011,2502,"Borborema",250210,"Cariri Ocidental","Ouro Velho",NA,NA,85.7265883685258,0,NA,NA,3.4,0,NA,NA,2.7,0,2.4,0,85.5,0,97.6,0,84.6153846153846,0,19.2307692307692,0,33.3333333333333,0,9.62162162162162,0,3793.14328651686,0,0.659941,0
"799",25,"Paraíba",2510659,2000,2502,"Borborema",250210,"Cariri Ocidental","Parari",20.8873264515783,0,NA,NA,NA,NA,NA,NA,85.3446493064077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",25,"Paraíba",2510659,2007,2502,"Borborema",250210,"Cariri Ocidental","Parari",NA,NA,51.9743344608384,0,NA,NA,1.6,0,NA,NA,19.4,0,4.4,0,62.3,0,72.1,0,64.2857142857143,0,NA,NA,37.5,0,11.2173913043478,0,5047.89822488527,1,NA,NA
"801",25,"Paraíba",2510659,2008,2502,"Borborema",250210,"Cariri Ocidental","Parari",NA,NA,46.3545953288785,0,NA,NA,NA,NA,NA,NA,12.2,0,10.8,0,87.8,0,89.2,0,75,0,NA,NA,43.1623931623932,0,11.2608695652174,0,5393.70319765227,1,NA,NA
"802",25,"Paraíba",2510659,2009,2502,"Borborema",250210,"Cariri Ocidental","Parari",NA,NA,49.2196102007228,0,NA,NA,NA,NA,NA,NA,28.8,0,10.8,0,60,0,89.2,0,80,0,NA,NA,43.1623931623932,0,10.875,0,5870.83313118768,1,NA,NA
"803",25,"Paraíba",2510659,2010,2502,"Borborema",250210,"Cariri Ocidental","Parari",22.755608478714,0,49.2034431213078,0,NA,NA,NA,NA,96.7190563188746,0,25.8,0,4.1,0,58.1,0,91.7,0,66.6666666666667,0,NA,NA,43.1623931623932,0,10.7826086956522,0,5921.09389150495,1,NA,NA
