"","ANO","NOME_MESO","NOME_MICRO","mean","indicador"
"332",2008,"Borborema","Cariri Oriental",13.8583333333333,"INDICADOR_73"
"333",2008,"Borborema","Seridó Ocidental Paraibano",4.66666666666667,"INDICADOR_73"
"334",2008,"Borborema","Seridó Oriental Paraibano",7.375,"INDICADOR_73"
"335",2008,"Mata Paraibana","João Pessoa",15.2333333333333,"INDICADOR_73"
"336",2008,"Mata Paraibana","Litoral Norte",10.1545454545455,"INDICADOR_73"
"337",2008,"Mata Paraibana","Litoral Sul",9.55,"INDICADOR_73"
"338",2008,"Mata Paraibana","Sapé",13.3,"INDICADOR_73"
"339",2008,"Sertão Paraibano","Cajazeiras",12.8857142857143,"INDICADOR_73"
"340",2008,"Sertão Paraibano","Catolé do Rocha",14.2363636363636,"INDICADOR_73"
"341",2008,"Sertão Paraibano","Itaporanga",13.7090909090909,"INDICADOR_73"
"342",2008,"Sertão Paraibano","Patos",10.125,"INDICADOR_73"
"343",2008,"Sertão Paraibano","Piancó",8.78888888888889,"INDICADOR_73"
"344",2008,"Sertão Paraibano","Serra do Teixeira",12.8090909090909,"INDICADOR_73"
"345",2008,"Sertão Paraibano","Sousa",14.3235294117647,"INDICADOR_73"
"346",2009,"Agreste Paraibano","Brejo Paraibano",12.3625,"INDICADOR_73"
"347",2009,"Agreste Paraibano","Campina Grande",12.825,"INDICADOR_73"
"348",2009,"Agreste Paraibano","Curimataú Ocidental",6.32222222222222,"INDICADOR_73"
"349",2009,"Agreste Paraibano","Curimataú Oriental",7.3,"INDICADOR_73"
"350",2009,"Agreste Paraibano","Esperança",11.475,"INDICADOR_73"
"351",2009,"Agreste Paraibano","Guarabira",12.1857142857143,"INDICADOR_73"
"352",2009,"Agreste Paraibano","Itabaiana",14.7222222222222,"INDICADOR_73"
"353",2009,"Agreste Paraibano","Umbuzeiro",13.62,"INDICADOR_73"
"354",2009,"Borborema","Cariri Ocidental",9.0625,"INDICADOR_73"
"355",2009,"Borborema","Cariri Oriental",14.2833333333333,"INDICADOR_73"
"356",2009,"Borborema","Seridó Ocidental Paraibano",2.71666666666667,"INDICADOR_73"
"357",2009,"Borborema","Seridó Oriental Paraibano",6.0625,"INDICADOR_73"
"358",2009,"Mata Paraibana","João Pessoa",14.8333333333333,"INDICADOR_73"
"359",2009,"Mata Paraibana","Litoral Norte",9.92727272727273,"INDICADOR_73"
"360",2009,"Mata Paraibana","Litoral Sul",6.3,"INDICADOR_73"
"361",2009,"Mata Paraibana","Sapé",12.7555555555556,"INDICADOR_73"
"362",2009,"Sertão Paraibano","Cajazeiras",11.3857142857143,"INDICADOR_73"
"363",2009,"Sertão Paraibano","Catolé do Rocha",11.2727272727273,"INDICADOR_73"
"364",2009,"Sertão Paraibano","Itaporanga",12.1181818181818,"INDICADOR_73"
"365",2009,"Sertão Paraibano","Patos",6.35,"INDICADOR_73"
"366",2009,"Sertão Paraibano","Piancó",10.4666666666667,"INDICADOR_73"
"367",2009,"Sertão Paraibano","Serra do Teixeira",11.6090909090909,"INDICADOR_73"
"368",2009,"Sertão Paraibano","Sousa",12.4,"INDICADOR_73"
"369",2010,"Agreste Paraibano","Brejo Paraibano",12.1375,"INDICADOR_73"
"370",2010,"Agreste Paraibano","Campina Grande",14.1375,"INDICADOR_73"
"371",2010,"Agreste Paraibano","Curimataú Ocidental",5.77777777777778,"INDICADOR_73"
"372",2010,"Agreste Paraibano","Curimataú Oriental",6.53333333333333,"INDICADOR_73"
"373",2010,"Agreste Paraibano","Esperança",9.6,"INDICADOR_73"
"374",2010,"Agreste Paraibano","Guarabira",9.56428571428571,"INDICADOR_73"
"375",2010,"Agreste Paraibano","Itabaiana",10.9333333333333,"INDICADOR_73"
"376",2010,"Agreste Paraibano","Umbuzeiro",14.56,"INDICADOR_73"
"377",2010,"Borborema","Cariri Ocidental",10.19375,"INDICADOR_73"
"378",2010,"Borborema","Cariri Oriental",12.6666666666667,"INDICADOR_73"
"379",2010,"Borborema","Seridó Ocidental Paraibano",2.53333333333333,"INDICADOR_73"
"380",2010,"Borborema","Seridó Oriental Paraibano",6.3875,"INDICADOR_73"
"381",2010,"Mata Paraibana","João Pessoa",14.1333333333333,"INDICADOR_73"
"382",2010,"Mata Paraibana","Litoral Norte",10.5181818181818,"INDICADOR_73"
"383",2010,"Mata Paraibana","Litoral Sul",7.85,"INDICADOR_73"
"384",2010,"Mata Paraibana","Sapé",13.3888888888889,"INDICADOR_73"
"385",2010,"Sertão Paraibano","Cajazeiras",9.93846153846154,"INDICADOR_73"
"386",2010,"Sertão Paraibano","Catolé do Rocha",12.0272727272727,"INDICADOR_73"
"387",2010,"Sertão Paraibano","Itaporanga",15.3363636363636,"INDICADOR_73"
"388",2010,"Sertão Paraibano","Patos",6.75,"INDICADOR_73"
"389",2010,"Sertão Paraibano","Piancó",13.3111111111111,"INDICADOR_73"
"390",2010,"Sertão Paraibano","Serra do Teixeira",9.35454545454546,"INDICADOR_73"
"391",2010,"Sertão Paraibano","Sousa",10.7333333333333,"INDICADOR_73"
"392",2011,"Agreste Paraibano","Brejo Paraibano",10.9875,"INDICADOR_73"
"393",2011,"Agreste Paraibano","Campina Grande",10.9,"INDICADOR_73"
"394",2011,"Agreste Paraibano","Curimataú Ocidental",5.875,"INDICADOR_73"
"395",2011,"Agreste Paraibano","Curimataú Oriental",5.5,"INDICADOR_73"
"396",2011,"Agreste Paraibano","Esperança",9.35,"INDICADOR_73"
"397",2011,"Agreste Paraibano","Guarabira",11.7142857142857,"INDICADOR_73"
"398",2011,"Agreste Paraibano","Itabaiana",11.4666666666667,"INDICADOR_73"
"399",2011,"Agreste Paraibano","Umbuzeiro",11.12,"INDICADOR_73"
"400",2011,"Borborema","Cariri Ocidental",7.8375,"INDICADOR_73"
"401",2011,"Borborema","Cariri Oriental",14.625,"INDICADOR_73"
"402",2011,"Borborema","Seridó Ocidental Paraibano",4.35,"INDICADOR_73"
"403",2011,"Borborema","Seridó Oriental Paraibano",5.05,"INDICADOR_73"
"404",2011,"Mata Paraibana","João Pessoa",13.0666666666667,"INDICADOR_73"
"405",2011,"Mata Paraibana","Litoral Norte",9.57272727272727,"INDICADOR_73"
"406",2011,"Mata Paraibana","Litoral Sul",7.475,"INDICADOR_73"
"407",2011,"Mata Paraibana","Sapé",12.4666666666667,"INDICADOR_73"
"408",2011,"Sertão Paraibano","Cajazeiras",9.14615384615385,"INDICADOR_73"
"409",2011,"Sertão Paraibano","Catolé do Rocha",9.72727272727273,"INDICADOR_73"
"410",2011,"Sertão Paraibano","Itaporanga",12.0909090909091,"INDICADOR_73"
"411",2011,"Sertão Paraibano","Patos",5.26,"INDICADOR_73"
"412",2011,"Sertão Paraibano","Piancó",11.4444444444444,"INDICADOR_73"
"413",2011,"Sertão Paraibano","Serra do Teixeira",8.52727272727273,"INDICADOR_73"
"414",2011,"Sertão Paraibano","Sousa",10.9133333333333,"INDICADOR_73"
"415",2007,"Agreste Paraibano","Brejo Paraibano",19.375,"INDICADOR_74"
"416",2007,"Agreste Paraibano","Campina Grande",17.9125,"INDICADOR_74"
"417",2007,"Agreste Paraibano","Curimataú Ocidental",18.57,"INDICADOR_74"
"418",2007,"Agreste Paraibano","Curimataú Oriental",18.3714285714286,"INDICADOR_74"
"419",2007,"Agreste Paraibano","Esperança",17.575,"INDICADOR_74"
"420",2007,"Agreste Paraibano","Guarabira",15.7142857142857,"INDICADOR_74"
"421",2007,"Agreste Paraibano","Itabaiana",13.8666666666667,"INDICADOR_74"
"422",2007,"Agreste Paraibano","Umbuzeiro",17.06,"INDICADOR_74"
"423",2007,"Borborema","Cariri Ocidental",11.3823529411765,"INDICADOR_74"
"424",2007,"Borborema","Cariri Oriental",17.3416666666667,"INDICADOR_74"
"425",2007,"Borborema","Seridó Ocidental Paraibano",10.5666666666667,"INDICADOR_74"
"426",2007,"Borborema","Seridó Oriental Paraibano",18.3555555555556,"INDICADOR_74"
"427",2007,"Mata Paraibana","João Pessoa",24.3,"INDICADOR_74"
"428",2007,"Mata Paraibana","Litoral Norte",16.0625,"INDICADOR_74"
"429",2007,"Mata Paraibana","Litoral Sul",22.175,"INDICADOR_74"
"430",2007,"Mata Paraibana","Sapé",14.9888888888889,"INDICADOR_74"
"431",2007,"Sertão Paraibano","Cajazeiras",17.3,"INDICADOR_74"
"432",2007,"Sertão Paraibano","Catolé do Rocha",17.77,"INDICADOR_74"
"433",2007,"Sertão Paraibano","Itaporanga",15.2272727272727,"INDICADOR_74"
"434",2007,"Sertão Paraibano","Patos",14.525,"INDICADOR_74"
"435",2007,"Sertão Paraibano","Piancó",18.4444444444444,"INDICADOR_74"
"436",2007,"Sertão Paraibano","Serra do Teixeira",16.1727272727273,"INDICADOR_74"
"437",2007,"Sertão Paraibano","Sousa",14.8529411764706,"INDICADOR_74"
"438",2008,"Agreste Paraibano","Brejo Paraibano",17.1,"INDICADOR_74"
"439",2008,"Agreste Paraibano","Campina Grande",20.75,"INDICADOR_74"
"440",2008,"Agreste Paraibano","Curimataú Ocidental",14.52,"INDICADOR_74"
"441",2008,"Agreste Paraibano","Curimataú Oriental",19.7428571428571,"INDICADOR_74"
"442",2008,"Agreste Paraibano","Esperança",15.3,"INDICADOR_74"
"443",2008,"Agreste Paraibano","Guarabira",16.7714285714286,"INDICADOR_74"
"444",2008,"Agreste Paraibano","Itabaiana",17.9444444444444,"INDICADOR_74"
"445",2008,"Agreste Paraibano","Umbuzeiro",18.82,"INDICADOR_74"
"446",2008,"Borborema","Cariri Ocidental",14.2705882352941,"INDICADOR_74"
"447",2008,"Borborema","Cariri Oriental",13,"INDICADOR_74"
"448",2008,"Borborema","Seridó Ocidental Paraibano",11.0833333333333,"INDICADOR_74"
"449",2008,"Borborema","Seridó Oriental Paraibano",23.8111111111111,"INDICADOR_74"
"450",2008,"Mata Paraibana","João Pessoa",24.3833333333333,"INDICADOR_74"
"451",2008,"Mata Paraibana","Litoral Norte",13.94,"INDICADOR_74"
"452",2008,"Mata Paraibana","Litoral Sul",22,"INDICADOR_74"
"453",2008,"Mata Paraibana","Sapé",17.4222222222222,"INDICADOR_74"
"454",2008,"Sertão Paraibano","Cajazeiras",19.5933333333333,"INDICADOR_74"
"455",2008,"Sertão Paraibano","Catolé do Rocha",17.4,"INDICADOR_74"
"456",2008,"Sertão Paraibano","Itaporanga",13.6818181818182,"INDICADOR_74"
"457",2008,"Sertão Paraibano","Patos",18.7555555555556,"INDICADOR_74"
"458",2008,"Sertão Paraibano","Piancó",9.61111111111111,"INDICADOR_74"
"459",2008,"Sertão Paraibano","Serra do Teixeira",18.8909090909091,"INDICADOR_74"
"460",2008,"Sertão Paraibano","Sousa",15.7941176470588,"INDICADOR_74"
"461",2009,"Agreste Paraibano","Brejo Paraibano",22.625,"INDICADOR_74"
"462",2009,"Agreste Paraibano","Campina Grande",18.275,"INDICADOR_74"
"463",2009,"Agreste Paraibano","Curimataú Ocidental",16.86,"INDICADOR_74"
"464",2009,"Agreste Paraibano","Curimataú Oriental",18.8857142857143,"INDICADOR_74"
"465",2009,"Agreste Paraibano","Esperança",17.825,"INDICADOR_74"
"466",2009,"Agreste Paraibano","Guarabira",17.1214285714286,"INDICADOR_74"
"467",2009,"Agreste Paraibano","Itabaiana",20.7666666666667,"INDICADOR_74"
"468",2009,"Agreste Paraibano","Umbuzeiro",13.32,"INDICADOR_74"
"469",2009,"Borborema","Cariri Ocidental",13.6764705882353,"INDICADOR_74"
"470",2009,"Borborema","Cariri Oriental",18.55,"INDICADOR_74"
"471",2009,"Borborema","Seridó Ocidental Paraibano",8.01666666666667,"INDICADOR_74"
"472",2009,"Borborema","Seridó Oriental Paraibano",21.1333333333333,"INDICADOR_74"
"473",2009,"Mata Paraibana","João Pessoa",22.4666666666667,"INDICADOR_74"
"474",2009,"Mata Paraibana","Litoral Norte",17.34,"INDICADOR_74"
"475",2009,"Mata Paraibana","Litoral Sul",14.725,"INDICADOR_74"
"476",2009,"Mata Paraibana","Sapé",18.3777777777778,"INDICADOR_74"
"477",2009,"Sertão Paraibano","Cajazeiras",18.8733333333333,"INDICADOR_74"
"478",2009,"Sertão Paraibano","Catolé do Rocha",18.6090909090909,"INDICADOR_74"
"479",2009,"Sertão Paraibano","Itaporanga",20.9727272727273,"INDICADOR_74"
"480",2009,"Sertão Paraibano","Patos",14.9777777777778,"INDICADOR_74"
"481",2009,"Sertão Paraibano","Piancó",19.1,"INDICADOR_74"
"482",2009,"Sertão Paraibano","Serra do Teixeira",19.9363636363636,"INDICADOR_74"
"483",2009,"Sertão Paraibano","Sousa",16.7294117647059,"INDICADOR_74"
"484",2010,"Agreste Paraibano","Brejo Paraibano",18.55,"INDICADOR_74"
"485",2010,"Agreste Paraibano","Campina Grande",20.125,"INDICADOR_74"
"486",2010,"Agreste Paraibano","Curimataú Ocidental",15.04,"INDICADOR_74"
"487",2010,"Agreste Paraibano","Curimataú Oriental",19.2,"INDICADOR_74"
"488",2010,"Agreste Paraibano","Esperança",17.3,"INDICADOR_74"
"489",2010,"Agreste Paraibano","Guarabira",18.1928571428571,"INDICADOR_74"
"490",2010,"Agreste Paraibano","Itabaiana",17.8777777777778,"INDICADOR_74"
"491",2010,"Agreste Paraibano","Umbuzeiro",16.98,"INDICADOR_74"
"492",2010,"Borborema","Cariri Ocidental",12.7058823529412,"INDICADOR_74"
"493",2010,"Borborema","Cariri Oriental",14.6583333333333,"INDICADOR_74"
"494",2010,"Borborema","Seridó Ocidental Paraibano",9.13333333333333,"INDICADOR_74"
"495",2010,"Borborema","Seridó Oriental Paraibano",22.6222222222222,"INDICADOR_74"
"496",2010,"Mata Paraibana","João Pessoa",22.9333333333333,"INDICADOR_74"
"497",2010,"Mata Paraibana","Litoral Norte",16.78,"INDICADOR_74"
"498",2010,"Mata Paraibana","Litoral Sul",17.175,"INDICADOR_74"
"499",2010,"Mata Paraibana","Sapé",18.4888888888889,"INDICADOR_74"
"500",2010,"Sertão Paraibano","Cajazeiras",17.2666666666667,"INDICADOR_74"
"501",2010,"Sertão Paraibano","Catolé do Rocha",19.8636363636364,"INDICADOR_74"
"502",2010,"Sertão Paraibano","Itaporanga",19.2181818181818,"INDICADOR_74"
"503",2010,"Sertão Paraibano","Patos",6.77777777777778,"INDICADOR_74"
"504",2010,"Sertão Paraibano","Piancó",20.2222222222222,"INDICADOR_74"
"505",2010,"Sertão Paraibano","Serra do Teixeira",16.6,"INDICADOR_74"
"506",2010,"Sertão Paraibano","Sousa",15.6705882352941,"INDICADOR_74"
"507",2011,"Agreste Paraibano","Brejo Paraibano",16.7625,"INDICADOR_74"
"508",2011,"Agreste Paraibano","Campina Grande",14.6625,"INDICADOR_74"
"509",2011,"Agreste Paraibano","Curimataú Ocidental",15.18,"INDICADOR_74"
"510",2011,"Agreste Paraibano","Curimataú Oriental",20.6,"INDICADOR_74"
"511",2011,"Agreste Paraibano","Esperança",16.825,"INDICADOR_74"
"512",2011,"Agreste Paraibano","Guarabira",17.5428571428571,"INDICADOR_74"
"513",2011,"Agreste Paraibano","Itabaiana",16.9444444444444,"INDICADOR_74"
"514",2011,"Agreste Paraibano","Umbuzeiro",21.68,"INDICADOR_74"
"515",2011,"Borborema","Cariri Ocidental",12.1294117647059,"INDICADOR_74"
"516",2011,"Borborema","Cariri Oriental",15.375,"INDICADOR_74"
"517",2011,"Borborema","Seridó Ocidental Paraibano",11.35,"INDICADOR_74"
"518",2011,"Borborema","Seridó Oriental Paraibano",19.1777777777778,"INDICADOR_74"
"519",2011,"Mata Paraibana","João Pessoa",26.2833333333333,"INDICADOR_74"
"520",2011,"Mata Paraibana","Litoral Norte",18.74,"INDICADOR_74"
"521",2011,"Mata Paraibana","Litoral Sul",15.8,"INDICADOR_74"
"522",2011,"Mata Paraibana","Sapé",15.7888888888889,"INDICADOR_74"
"523",2011,"Sertão Paraibano","Cajazeiras",15.2933333333333,"INDICADOR_74"
"524",2011,"Sertão Paraibano","Catolé do Rocha",15.3909090909091,"INDICADOR_74"
"525",2011,"Sertão Paraibano","Itaporanga",17.4090909090909,"INDICADOR_74"
"526",2011,"Sertão Paraibano","Patos",8.84444444444444,"INDICADOR_74"
"527",2011,"Sertão Paraibano","Piancó",18.7666666666667,"INDICADOR_74"
"528",2011,"Sertão Paraibano","Serra do Teixeira",14.3181818181818,"INDICADOR_74"
"529",2011,"Sertão Paraibano","Sousa",14.3529411764706,"INDICADOR_74"
"530",2007,"Agreste Paraibano","Brejo Paraibano",69.3375,"INDICADOR_80"
"531",2007,"Agreste Paraibano","Campina Grande",72.4625,"INDICADOR_80"
"532",2007,"Agreste Paraibano","Curimataú Ocidental",77.6111111111111,"INDICADOR_80"
"533",2007,"Agreste Paraibano","Curimataú Oriental",79.2333333333333,"INDICADOR_80"
"534",2007,"Agreste Paraibano","Esperança",72.375,"INDICADOR_80"
"535",2007,"Agreste Paraibano","Guarabira",75.7,"INDICADOR_80"
"536",2007,"Agreste Paraibano","Itabaiana",77.0888888888889,"INDICADOR_80"
"537",2007,"Agreste Paraibano","Umbuzeiro",73.22,"INDICADOR_80"
"538",2007,"Borborema","Cariri Ocidental",76.6117647058824,"INDICADOR_80"
"539",2007,"Borborema","Cariri Oriental",78.6583333333333,"INDICADOR_80"
"540",2007,"Borborema","Seridó Ocidental Paraibano",82.1666666666667,"INDICADOR_80"
"541",2007,"Borborema","Seridó Oriental Paraibano",83.35,"INDICADOR_80"
"542",2007,"Mata Paraibana","João Pessoa",69.35,"INDICADOR_80"
"543",2007,"Mata Paraibana","Litoral Norte",70.9,"INDICADOR_80"
"544",2007,"Mata Paraibana","Litoral Sul",76,"INDICADOR_80"
"545",2007,"Mata Paraibana","Sapé",73.3666666666667,"INDICADOR_80"
"546",2007,"Sertão Paraibano","Cajazeiras",75.7071428571429,"INDICADOR_80"
"547",2007,"Sertão Paraibano","Catolé do Rocha",69.1818181818182,"INDICADOR_80"
"548",2007,"Sertão Paraibano","Itaporanga",74.0181818181818,"INDICADOR_80"
"549",2007,"Sertão Paraibano","Patos",73.125,"INDICADOR_80"
"550",2007,"Sertão Paraibano","Piancó",73.1111111111111,"INDICADOR_80"
"551",2007,"Sertão Paraibano","Serra do Teixeira",71.6363636363636,"INDICADOR_80"
"552",2007,"Sertão Paraibano","Sousa",76.1588235294118,"INDICADOR_80"
"553",2008,"Agreste Paraibano","Brejo Paraibano",70.8375,"INDICADOR_80"
"554",2008,"Agreste Paraibano","Campina Grande",70.7625,"INDICADOR_80"
"555",2008,"Agreste Paraibano","Curimataú Ocidental",79.4444444444444,"INDICADOR_80"
"556",2008,"Agreste Paraibano","Curimataú Oriental",75.65,"INDICADOR_80"
"557",2008,"Agreste Paraibano","Esperança",73.2,"INDICADOR_80"
"558",2008,"Agreste Paraibano","Guarabira",76.2214285714286,"INDICADOR_80"
"559",2008,"Agreste Paraibano","Itabaiana",76.6666666666667,"INDICADOR_80"
"560",2008,"Agreste Paraibano","Umbuzeiro",72.66,"INDICADOR_80"
"561",2008,"Borborema","Cariri Ocidental",77.2235294117647,"INDICADOR_80"
"562",2008,"Borborema","Cariri Oriental",75.5,"INDICADOR_80"
"563",2008,"Borborema","Seridó Ocidental Paraibano",83.5166666666667,"INDICADOR_80"
"564",2008,"Borborema","Seridó Oriental Paraibano",80.775,"INDICADOR_80"
"565",2008,"Mata Paraibana","João Pessoa",68.5666666666667,"INDICADOR_80"
"566",2008,"Mata Paraibana","Litoral Norte",74.7090909090909,"INDICADOR_80"
"567",2008,"Mata Paraibana","Litoral Sul",75.475,"INDICADOR_80"
"568",2008,"Mata Paraibana","Sapé",72.6888888888889,"INDICADOR_80"
"569",2008,"Sertão Paraibano","Cajazeiras",74.6428571428571,"INDICADOR_80"
"570",2008,"Sertão Paraibano","Catolé do Rocha",73.1454545454545,"INDICADOR_80"
"571",2008,"Sertão Paraibano","Itaporanga",76.5181818181818,"INDICADOR_80"
"572",2008,"Sertão Paraibano","Patos",73.925,"INDICADOR_80"
"573",2008,"Sertão Paraibano","Piancó",79.2444444444444,"INDICADOR_80"
"574",2008,"Sertão Paraibano","Serra do Teixeira",70.8727272727273,"INDICADOR_80"
"575",2008,"Sertão Paraibano","Sousa",73.1294117647059,"INDICADOR_80"
"576",2009,"Agreste Paraibano","Brejo Paraibano",71.7375,"INDICADOR_80"
"577",2009,"Agreste Paraibano","Campina Grande",74.1875,"INDICADOR_80"
"578",2009,"Agreste Paraibano","Curimataú Ocidental",79.9111111111111,"INDICADOR_80"
"579",2009,"Agreste Paraibano","Curimataú Oriental",82.4833333333333,"INDICADOR_80"
"580",2009,"Agreste Paraibano","Esperança",75.075,"INDICADOR_80"
"581",2009,"Agreste Paraibano","Guarabira",73.7,"INDICADOR_80"
"582",2009,"Agreste Paraibano","Itabaiana",70.1111111111111,"INDICADOR_80"
"583",2009,"Agreste Paraibano","Umbuzeiro",73.14,"INDICADOR_80"
"584",2009,"Borborema","Cariri Ocidental",77.925,"INDICADOR_80"
"585",2009,"Borborema","Cariri Oriental",75.0333333333333,"INDICADOR_80"
"586",2009,"Borborema","Seridó Ocidental Paraibano",87.75,"INDICADOR_80"
"587",2009,"Borborema","Seridó Oriental Paraibano",81.0625,"INDICADOR_80"
"588",2009,"Mata Paraibana","João Pessoa",67.45,"INDICADOR_80"
"589",2009,"Mata Paraibana","Litoral Norte",76.6090909090909,"INDICADOR_80"
"590",2009,"Mata Paraibana","Litoral Sul",79.125,"INDICADOR_80"
"591",2009,"Mata Paraibana","Sapé",73.5444444444444,"INDICADOR_80"
"592",2009,"Sertão Paraibano","Cajazeiras",75.2785714285714,"INDICADOR_80"
"593",2009,"Sertão Paraibano","Catolé do Rocha",73.9909090909091,"INDICADOR_80"
"594",2009,"Sertão Paraibano","Itaporanga",78.3272727272727,"INDICADOR_80"
"595",2009,"Sertão Paraibano","Patos",86.975,"INDICADOR_80"
"596",2009,"Sertão Paraibano","Piancó",75.6555555555556,"INDICADOR_80"
"597",2009,"Sertão Paraibano","Serra do Teixeira",74.6727272727273,"INDICADOR_80"
"598",2009,"Sertão Paraibano","Sousa",75.80625,"INDICADOR_80"
"599",2010,"Agreste Paraibano","Brejo Paraibano",69.95,"INDICADOR_80"
"600",2010,"Agreste Paraibano","Campina Grande",69.1375,"INDICADOR_80"
"601",2010,"Agreste Paraibano","Curimataú Ocidental",78.5888888888889,"INDICADOR_80"
"602",2010,"Agreste Paraibano","Curimataú Oriental",82.95,"INDICADOR_80"
"603",2010,"Agreste Paraibano","Esperança",74.525,"INDICADOR_80"
"604",2010,"Agreste Paraibano","Guarabira",73.4357142857143,"INDICADOR_80"
"605",2010,"Agreste Paraibano","Itabaiana",74.0666666666667,"INDICADOR_80"
"606",2010,"Agreste Paraibano","Umbuzeiro",73.2,"INDICADOR_80"
"607",2010,"Borborema","Cariri Ocidental",76.20625,"INDICADOR_80"
"608",2010,"Borborema","Cariri Oriental",76.3583333333333,"INDICADOR_80"
"609",2010,"Borborema","Seridó Ocidental Paraibano",83.3666666666667,"INDICADOR_80"
"610",2010,"Borborema","Seridó Oriental Paraibano",77.225,"INDICADOR_80"
"611",2010,"Mata Paraibana","João Pessoa",69.4833333333333,"INDICADOR_80"
"612",2010,"Mata Paraibana","Litoral Norte",74.4818181818182,"INDICADOR_80"
"613",2010,"Mata Paraibana","Litoral Sul",74.65,"INDICADOR_80"
"614",2010,"Mata Paraibana","Sapé",69.4777777777778,"INDICADOR_80"
"615",2010,"Sertão Paraibano","Cajazeiras",76,"INDICADOR_80"
"616",2010,"Sertão Paraibano","Catolé do Rocha",73.7909090909091,"INDICADOR_80"
"617",2010,"Sertão Paraibano","Itaporanga",74.8545454545455,"INDICADOR_80"
"618",2010,"Sertão Paraibano","Patos",81.025,"INDICADOR_80"
"619",2010,"Sertão Paraibano","Piancó",71.5555555555556,"INDICADOR_80"
"620",2010,"Sertão Paraibano","Serra do Teixeira",75.1818181818182,"INDICADOR_80"
"621",2010,"Sertão Paraibano","Sousa",78.2333333333333,"INDICADOR_80"
"622",2011,"Agreste Paraibano","Brejo Paraibano",75.4125,"INDICADOR_80"
"623",2011,"Agreste Paraibano","Campina Grande",74.1125,"INDICADOR_80"
"624",2011,"Agreste Paraibano","Curimataú Ocidental",79.5875,"INDICADOR_80"
"625",2011,"Agreste Paraibano","Curimataú Oriental",84.6,"INDICADOR_80"
"626",2011,"Agreste Paraibano","Esperança",73.1,"INDICADOR_80"
"627",2011,"Agreste Paraibano","Guarabira",78.7,"INDICADOR_80"
"628",2011,"Agreste Paraibano","Itabaiana",75.5888888888889,"INDICADOR_80"
"629",2011,"Agreste Paraibano","Umbuzeiro",73.08,"INDICADOR_80"
"630",2011,"Borborema","Cariri Ocidental",78.1625,"INDICADOR_80"
"631",2011,"Borborema","Cariri Oriental",76.6833333333333,"INDICADOR_80"
"632",2011,"Borborema","Seridó Ocidental Paraibano",87.6833333333333,"INDICADOR_80"
"633",2011,"Borborema","Seridó Oriental Paraibano",80.65,"INDICADOR_80"
"634",2011,"Mata Paraibana","João Pessoa",73.4166666666667,"INDICADOR_80"
"635",2011,"Mata Paraibana","Litoral Norte",77.0454545454545,"INDICADOR_80"
"636",2011,"Mata Paraibana","Litoral Sul",78.275,"INDICADOR_80"
"637",2011,"Mata Paraibana","Sapé",74.5555555555556,"INDICADOR_80"
"638",2011,"Sertão Paraibano","Cajazeiras",78.7,"INDICADOR_80"
"639",2011,"Sertão Paraibano","Catolé do Rocha",78.8454545454545,"INDICADOR_80"
"640",2011,"Sertão Paraibano","Itaporanga",82.4909090909091,"INDICADOR_80"
"641",2011,"Sertão Paraibano","Patos",85.3,"INDICADOR_80"
"642",2011,"Sertão Paraibano","Piancó",78.6444444444444,"INDICADOR_80"
"643",2011,"Sertão Paraibano","Serra do Teixeira",78.9636363636364,"INDICADOR_80"
"644",2011,"Sertão Paraibano","Sousa",79.5133333333333,"INDICADOR_80"
"645",2007,"Agreste Paraibano","Brejo Paraibano",73.35,"INDICADOR_81"
"646",2007,"Agreste Paraibano","Campina Grande",74.175,"INDICADOR_81"
"647",2007,"Agreste Paraibano","Curimataú Ocidental",71.07,"INDICADOR_81"
"648",2007,"Agreste Paraibano","Curimataú Oriental",75.9571428571429,"INDICADOR_81"
"649",2007,"Agreste Paraibano","Esperança",75.125,"INDICADOR_81"
"650",2007,"Agreste Paraibano","Guarabira",80.9571428571429,"INDICADOR_81"
"651",2007,"Agreste Paraibano","Itabaiana",79.9777777777778,"INDICADOR_81"
"652",2007,"Agreste Paraibano","Umbuzeiro",73.5,"INDICADOR_81"
"653",2007,"Borborema","Cariri Ocidental",81.3941176470588,"INDICADOR_81"
"654",2007,"Borborema","Cariri Oriental",76.1166666666667,"INDICADOR_81"
"655",2007,"Borborema","Seridó Ocidental Paraibano",79.6333333333333,"INDICADOR_81"
"656",2007,"Borborema","Seridó Oriental Paraibano",74.4888888888889,"INDICADOR_81"
"657",2007,"Mata Paraibana","João Pessoa",69.0666666666667,"INDICADOR_81"
"658",2007,"Mata Paraibana","Litoral Norte",78.4125,"INDICADOR_81"
"659",2007,"Mata Paraibana","Litoral Sul",72.725,"INDICADOR_81"
"660",2007,"Mata Paraibana","Sapé",80,"INDICADOR_81"
"661",2007,"Sertão Paraibano","Cajazeiras",77.3533333333333,"INDICADOR_81"
"662",2007,"Sertão Paraibano","Catolé do Rocha",77.96,"INDICADOR_81"
"663",2007,"Sertão Paraibano","Itaporanga",78.1909090909091,"INDICADOR_81"
"664",2007,"Sertão Paraibano","Patos",76.025,"INDICADOR_81"
"665",2007,"Sertão Paraibano","Piancó",77.6666666666667,"INDICADOR_81"
"666",2007,"Sertão Paraibano","Serra do Teixeira",75.8454545454545,"INDICADOR_81"
"667",2007,"Sertão Paraibano","Sousa",78.4058823529412,"INDICADOR_81"
