"ANO","NOME_MUNICIPIO","NOME_MESO","NOME_MICRO","MEDIA_ESTADO","MEDIA_MICRO","indicador"
2008,"São Sebastião de Lagoa de Roça","Agreste Paraibano","Esperança",76.4592188919164,81.9,"INDICADOR_81"
2008,"São Sebastião do Umbuzeiro","Borborema","Cariri Ocidental",76.4592188919164,67.2,"INDICADOR_81"
2008,"Sapé","Mata Paraibana","Sapé",76.4592188919164,69.7,"INDICADOR_81"
2008,"Seridó","Borborema","Seridó Oriental Paraibano",76.4592188919164,75.1,"INDICADOR_81"
2008,"Serra Branca","Borborema","Cariri Ocidental",76.4592188919164,84.6,"INDICADOR_81"
2008,"Serra da Raiz","Agreste Paraibano","Guarabira",76.4592188919164,81.8,"INDICADOR_81"
2008,"Serra Grande","Sertão Paraibano","Itaporanga",76.4592188919164,82.9,"INDICADOR_81"
2008,"Serra Redonda","Agreste Paraibano","Campina Grande",76.4592188919164,87.6,"INDICADOR_81"
2008,"Serraria","Agreste Paraibano","Brejo Paraibano",76.4592188919164,76.3,"INDICADOR_81"
2008,"Sertãozinho","Agreste Paraibano","Guarabira",76.4592188919164,91.2,"INDICADOR_81"
2008,"Sobrado","Mata Paraibana","Sapé",76.4592188919164,63.1,"INDICADOR_81"
2008,"Solânea","Agreste Paraibano","Curimataú Oriental",76.4592188919164,65.8,"INDICADOR_81"
2008,"Soledade","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,66.7,"INDICADOR_81"
2008,"Sossêgo","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,80.1,"INDICADOR_81"
2008,"Sousa","Sertão Paraibano","Sousa",76.4592188919164,64,"INDICADOR_81"
2008,"Sumé","Borborema","Cariri Ocidental",76.4592188919164,77.5,"INDICADOR_81"
2008,"Tacima","Agreste Paraibano","Curimataú Oriental",76.4592188919164,85.8,"INDICADOR_81"
2008,"Taperoá","Borborema","Cariri Ocidental",76.4592188919164,57.3,"INDICADOR_81"
2008,"Tavares","Sertão Paraibano","Serra do Teixeira",76.4592188919164,69.7,"INDICADOR_81"
2008,"Teixeira","Sertão Paraibano","Serra do Teixeira",76.4592188919164,83.1,"INDICADOR_81"
2008,"Tenório","Borborema","Seridó Oriental Paraibano",76.4592188919164,65.6,"INDICADOR_81"
2008,"Triunfo","Sertão Paraibano","Cajazeiras",76.4592188919164,87,"INDICADOR_81"
2008,"Uiraúna","Sertão Paraibano","Cajazeiras",76.4592188919164,82.8,"INDICADOR_81"
2008,"Umbuzeiro","Agreste Paraibano","Umbuzeiro",76.4592188919164,80.9,"INDICADOR_81"
2008,"Várzea","Borborema","Seridó Ocidental Paraibano",76.4592188919164,86.1,"INDICADOR_81"
2008,"Vieirópolis","Sertão Paraibano","Sousa",76.4592188919164,73.5,"INDICADOR_81"
2008,"Vista Serrana","Sertão Paraibano","Sousa",76.4592188919164,95.9,"INDICADOR_81"
2008,"Zabelê","Borborema","Cariri Ocidental",76.4592188919164,81.7,"INDICADOR_81"
2009,"Água Branca","Sertão Paraibano","Serra do Teixeira",76.4592188919164,74,"INDICADOR_81"
2009,"Aguiar","Sertão Paraibano","Piancó",76.4592188919164,84.8,"INDICADOR_81"
2009,"Alagoa Grande","Agreste Paraibano","Brejo Paraibano",76.4592188919164,80,"INDICADOR_81"
2009,"Alagoa Nova","Agreste Paraibano","Brejo Paraibano",76.4592188919164,67.4,"INDICADOR_81"
2009,"Alagoinha","Agreste Paraibano","Guarabira",76.4592188919164,77.3,"INDICADOR_81"
2009,"Alcantil","Borborema","Cariri Oriental",76.4592188919164,95.5,"INDICADOR_81"
2009,"Algodão de Jandaíra","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,87,"INDICADOR_81"
2009,"Alhandra","Mata Paraibana","Litoral Sul",76.4592188919164,88.1,"INDICADOR_81"
2009,"Amparo","Borborema","Cariri Ocidental",76.4592188919164,66.7,"INDICADOR_81"
2009,"Aparecida","Sertão Paraibano","Sousa",76.4592188919164,84.8,"INDICADOR_81"
2009,"Araçagi","Agreste Paraibano","Guarabira",76.4592188919164,73.7,"INDICADOR_81"
2009,"Arara","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,88.5,"INDICADOR_81"
2009,"Araruna","Agreste Paraibano","Curimataú Oriental",76.4592188919164,73.8,"INDICADOR_81"
2009,"Areia","Agreste Paraibano","Brejo Paraibano",76.4592188919164,63.1,"INDICADOR_81"
2009,"Areia de Baraúnas","Sertão Paraibano","Patos",76.4592188919164,81.2,"INDICADOR_81"
2009,"Areial","Agreste Paraibano","Esperança",76.4592188919164,72.2,"INDICADOR_81"
2009,"Aroeiras","Agreste Paraibano","Umbuzeiro",76.4592188919164,76.7,"INDICADOR_81"
2009,"Assunção","Borborema","Cariri Ocidental",76.4592188919164,90.3,"INDICADOR_81"
2009,"Baía da Traição","Mata Paraibana","Litoral Norte",76.4592188919164,79.1,"INDICADOR_81"
2009,"Bananeiras","Agreste Paraibano","Brejo Paraibano",76.4592188919164,76.2,"INDICADOR_81"
2009,"Baraúna","Borborema","Seridó Oriental Paraibano",76.4592188919164,76.1,"INDICADOR_81"
2009,"Barra de Santa Rosa","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,61.4,"INDICADOR_81"
2009,"Barra de Santana","Borborema","Cariri Oriental",76.4592188919164,91.2,"INDICADOR_81"
2009,"Barra de São Miguel","Borborema","Cariri Oriental",76.4592188919164,76.4,"INDICADOR_81"
2009,"Bayeux","Mata Paraibana","João Pessoa",76.4592188919164,71.7,"INDICADOR_81"
2009,"Belém","Agreste Paraibano","Guarabira",76.4592188919164,84.7,"INDICADOR_81"
2009,"Belém do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",76.4592188919164,80.5,"INDICADOR_81"
2009,"Bernardino Batista","Sertão Paraibano","Cajazeiras",76.4592188919164,87.6,"INDICADOR_81"
2009,"Boa Ventura","Sertão Paraibano","Itaporanga",76.4592188919164,52.4,"INDICADOR_81"
2009,"Boa Vista","Agreste Paraibano","Campina Grande",76.4592188919164,76.2,"INDICADOR_81"
2009,"Bom Jesus","Sertão Paraibano","Cajazeiras",76.4592188919164,59.1,"INDICADOR_81"
2009,"Bom Sucesso","Sertão Paraibano","Catolé do Rocha",76.4592188919164,76.8,"INDICADOR_81"
2009,"Bonito de Santa Fé","Sertão Paraibano","Cajazeiras",76.4592188919164,88,"INDICADOR_81"
2009,"Boqueirão","Borborema","Cariri Oriental",76.4592188919164,76.6,"INDICADOR_81"
2009,"Borborema","Agreste Paraibano","Brejo Paraibano",76.4592188919164,75.9,"INDICADOR_81"
2009,"Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",76.4592188919164,64.6,"INDICADOR_81"
2009,"Brejo dos Santos","Sertão Paraibano","Catolé do Rocha",76.4592188919164,82.2,"INDICADOR_81"
2009,"Caaporã","Mata Paraibana","Litoral Sul",76.4592188919164,81,"INDICADOR_81"
2009,"Cabaceiras","Borborema","Cariri Oriental",76.4592188919164,73.9,"INDICADOR_81"
2009,"Cabedelo","Mata Paraibana","João Pessoa",76.4592188919164,57.3,"INDICADOR_81"
2009,"Cachoeira dos Índios","Sertão Paraibano","Cajazeiras",76.4592188919164,63.5,"INDICADOR_81"
2009,"Cacimba de Areia","Sertão Paraibano","Patos",76.4592188919164,86.9,"INDICADOR_81"
2009,"Cacimba de Dentro","Agreste Paraibano","Curimataú Oriental",76.4592188919164,82,"INDICADOR_81"
2009,"Cacimbas","Sertão Paraibano","Serra do Teixeira",76.4592188919164,66.7,"INDICADOR_81"
2009,"Caiçara","Agreste Paraibano","Guarabira",76.4592188919164,81.2,"INDICADOR_81"
2009,"Cajazeiras","Sertão Paraibano","Cajazeiras",76.4592188919164,64.5,"INDICADOR_81"
2009,"Cajazeirinhas","Sertão Paraibano","Sousa",76.4592188919164,58.6,"INDICADOR_81"
2009,"Caldas Brandão","Agreste Paraibano","Itabaiana",76.4592188919164,82.9,"INDICADOR_81"
2009,"Camalaú","Borborema","Cariri Ocidental",76.4592188919164,77.5,"INDICADOR_81"
2009,"Campina Grande","Agreste Paraibano","Campina Grande",76.4592188919164,62.3,"INDICADOR_81"
2009,"Caraúbas","Borborema","Cariri Oriental",76.4592188919164,68.3,"INDICADOR_81"
2009,"Carrapateira","Sertão Paraibano","Cajazeiras",76.4592188919164,84.2,"INDICADOR_81"
2009,"Casserengue","Agreste Paraibano","Curimataú Oriental",76.4592188919164,81.6,"INDICADOR_81"
2009,"Catingueira","Sertão Paraibano","Piancó",76.4592188919164,79.9,"INDICADOR_81"
2009,"Catolé do Rocha","Sertão Paraibano","Catolé do Rocha",76.4592188919164,79.5,"INDICADOR_81"
2009,"Caturité","Borborema","Cariri Oriental",76.4592188919164,72.1,"INDICADOR_81"
2009,"Conceição","Sertão Paraibano","Itaporanga",76.4592188919164,64.5,"INDICADOR_81"
2009,"Condado","Sertão Paraibano","Sousa",76.4592188919164,78.5,"INDICADOR_81"
2009,"Conde","Mata Paraibana","João Pessoa",76.4592188919164,73.3,"INDICADOR_81"
2009,"Congo","Borborema","Cariri Ocidental",76.4592188919164,74.8,"INDICADOR_81"
2009,"Coremas","Sertão Paraibano","Piancó",76.4592188919164,80.7,"INDICADOR_81"
2009,"Coxixola","Borborema","Cariri Ocidental",76.4592188919164,94,"INDICADOR_81"
2009,"Cruz do Espírito Santo","Mata Paraibana","Sapé",76.4592188919164,80.7,"INDICADOR_81"
2009,"Cubati","Borborema","Seridó Oriental Paraibano",76.4592188919164,51.9,"INDICADOR_81"
2009,"Cuité","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,73.7,"INDICADOR_81"
2009,"Cuité de Mamanguape","Mata Paraibana","Litoral Norte",76.4592188919164,84,"INDICADOR_81"
2009,"Cuitegi","Agreste Paraibano","Guarabira",76.4592188919164,71.4,"INDICADOR_81"
2009,"Curral de Cima","Mata Paraibana","Litoral Norte",76.4592188919164,93.8,"INDICADOR_81"
2009,"Curral Velho","Sertão Paraibano","Itaporanga",76.4592188919164,76,"INDICADOR_81"
2009,"Damião","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,60.3,"INDICADOR_81"
2009,"Desterro","Sertão Paraibano","Serra do Teixeira",76.4592188919164,76.4,"INDICADOR_81"
2009,"Diamante","Sertão Paraibano","Itaporanga",76.4592188919164,79.8,"INDICADOR_81"
2009,"Dona Inês","Agreste Paraibano","Curimataú Oriental",76.4592188919164,74.1,"INDICADOR_81"
2009,"Duas Estradas","Agreste Paraibano","Guarabira",76.4592188919164,85.3,"INDICADOR_81"
2009,"Emas","Sertão Paraibano","Piancó",76.4592188919164,88.9,"INDICADOR_81"
2009,"Esperança","Agreste Paraibano","Esperança",76.4592188919164,79.1,"INDICADOR_81"
2009,"Fagundes","Agreste Paraibano","Campina Grande",76.4592188919164,90.3,"INDICADOR_81"
2009,"Frei Martinho","Borborema","Seridó Oriental Paraibano",76.4592188919164,69.4,"INDICADOR_81"
2009,"Gado Bravo","Agreste Paraibano","Umbuzeiro",76.4592188919164,82.8,"INDICADOR_81"
2009,"Guarabira","Agreste Paraibano","Guarabira",76.4592188919164,74.4,"INDICADOR_81"
2009,"Gurinhém","Agreste Paraibano","Itabaiana",76.4592188919164,83.5,"INDICADOR_81"
2009,"Gurjão","Borborema","Cariri Oriental",76.4592188919164,56.3,"INDICADOR_81"
2009,"Ibiara","Sertão Paraibano","Itaporanga",76.4592188919164,83.6,"INDICADOR_81"
2009,"Igaracy","Sertão Paraibano","Piancó",76.4592188919164,67.6,"INDICADOR_81"
2009,"Imaculada","Sertão Paraibano","Serra do Teixeira",76.4592188919164,66.1,"INDICADOR_81"
2009,"Ingá","Agreste Paraibano","Itabaiana",76.4592188919164,73.2,"INDICADOR_81"
2009,"Itabaiana","Agreste Paraibano","Itabaiana",76.4592188919164,67.2,"INDICADOR_81"
2009,"Itaporanga","Sertão Paraibano","Itaporanga",76.4592188919164,72.2,"INDICADOR_81"
2009,"Itapororoca","Mata Paraibana","Litoral Norte",76.4592188919164,87,"INDICADOR_81"
2009,"Itatuba","Agreste Paraibano","Itabaiana",76.4592188919164,58.2,"INDICADOR_81"
2009,"Jacaraú","Mata Paraibana","Litoral Norte",76.4592188919164,84.3,"INDICADOR_81"
2009,"Jericó","Sertão Paraibano","Catolé do Rocha",76.4592188919164,74.3,"INDICADOR_81"
2009,"João Pessoa","Mata Paraibana","João Pessoa",76.4592188919164,65.8,"INDICADOR_81"
2009,"Juarez Távora","Agreste Paraibano","Itabaiana",76.4592188919164,62.1,"INDICADOR_81"
2009,"Juazeirinho","Borborema","Seridó Oriental Paraibano",76.4592188919164,78.9,"INDICADOR_81"
2009,"Junco do Seridó","Borborema","Seridó Ocidental Paraibano",76.4592188919164,94.8,"INDICADOR_81"
2009,"Juripiranga","Mata Paraibana","Sapé",76.4592188919164,75.1,"INDICADOR_81"
2009,"Juru","Sertão Paraibano","Serra do Teixeira",76.4592188919164,79.7,"INDICADOR_81"
2009,"Lagoa","Sertão Paraibano","Catolé do Rocha",76.4592188919164,80.7,"INDICADOR_81"
2009,"Lagoa de Dentro","Agreste Paraibano","Guarabira",76.4592188919164,79.3,"INDICADOR_81"
2009,"Lagoa Seca","Agreste Paraibano","Campina Grande",76.4592188919164,69.5,"INDICADOR_81"
2009,"Lastro","Sertão Paraibano","Sousa",76.4592188919164,81.4,"INDICADOR_81"
2009,"Livramento","Borborema","Cariri Ocidental",76.4592188919164,75.8,"INDICADOR_81"
2009,"Logradouro","Agreste Paraibano","Guarabira",76.4592188919164,61.4,"INDICADOR_81"
2009,"Lucena","Mata Paraibana","João Pessoa",76.4592188919164,63,"INDICADOR_81"
2009,"Mãe d'Água","Sertão Paraibano","Patos",76.4592188919164,81.1,"INDICADOR_81"
2009,"Malta","Sertão Paraibano","Sousa",76.4592188919164,87.4,"INDICADOR_81"
2009,"Mamanguape","Mata Paraibana","Litoral Norte",76.4592188919164,75.3,"INDICADOR_81"
2009,"Manaíra","Sertão Paraibano","Serra do Teixeira",76.4592188919164,80.7,"INDICADOR_81"
2009,"Marcação","Mata Paraibana","Litoral Norte",76.4592188919164,82.9,"INDICADOR_81"
2009,"Mari","Mata Paraibana","Sapé",76.4592188919164,75.5,"INDICADOR_81"
2009,"Marizópolis","Sertão Paraibano","Sousa",76.4592188919164,64.7,"INDICADOR_81"
2009,"Massaranduba","Agreste Paraibano","Campina Grande",76.4592188919164,72.4,"INDICADOR_81"
2009,"Mataraca","Mata Paraibana","Litoral Norte",76.4592188919164,75.6,"INDICADOR_81"
2009,"Matinhas","Agreste Paraibano","Brejo Paraibano",76.4592188919164,62.3,"INDICADOR_81"
2009,"Mato Grosso","Sertão Paraibano","Catolé do Rocha",76.4592188919164,70.3,"INDICADOR_81"
2009,"Maturéia","Sertão Paraibano","Serra do Teixeira",76.4592188919164,76.4,"INDICADOR_81"
2009,"Mogeiro","Agreste Paraibano","Itabaiana",76.4592188919164,85,"INDICADOR_81"
2009,"Montadas","Agreste Paraibano","Esperança",76.4592188919164,76.4,"INDICADOR_81"
2009,"Monte Horebe","Sertão Paraibano","Cajazeiras",76.4592188919164,64.4,"INDICADOR_81"
2009,"Monteiro","Borborema","Cariri Ocidental",76.4592188919164,82.1,"INDICADOR_81"
2009,"Mulungu","Agreste Paraibano","Guarabira",76.4592188919164,61.9,"INDICADOR_81"
2009,"Natuba","Agreste Paraibano","Umbuzeiro",76.4592188919164,87.6,"INDICADOR_81"
2009,"Nazarezinho","Sertão Paraibano","Sousa",76.4592188919164,60.5,"INDICADOR_81"
2009,"Nova Floresta","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,71.7,"INDICADOR_81"
2009,"Nova Olinda","Sertão Paraibano","Piancó",76.4592188919164,28.7,"INDICADOR_81"
2009,"Nova Palmeira","Borborema","Seridó Oriental Paraibano",76.4592188919164,71.8,"INDICADOR_81"
2009,"Olho d'Água","Sertão Paraibano","Piancó",76.4592188919164,88.7,"INDICADOR_81"
2009,"Ouro Velho","Borborema","Cariri Ocidental",76.4592188919164,92,"INDICADOR_81"
2009,"Parari","Borborema","Cariri Ocidental",76.4592188919164,89.2,"INDICADOR_81"
2009,"Passagem","Sertão Paraibano","Patos",76.4592188919164,83.9,"INDICADOR_81"
2009,"Patos","Sertão Paraibano","Patos",76.4592188919164,74.9,"INDICADOR_81"
2009,"Paulista","Sertão Paraibano","Sousa",76.4592188919164,80.4,"INDICADOR_81"
2009,"Pedra Branca","Sertão Paraibano","Itaporanga",76.4592188919164,76.4,"INDICADOR_81"
2009,"Pedra Lavrada","Borborema","Seridó Oriental Paraibano",76.4592188919164,64.8,"INDICADOR_81"
2009,"Pedras de Fogo","Mata Paraibana","Litoral Sul",76.4592188919164,77.6,"INDICADOR_81"
2009,"Pedro Régis","Mata Paraibana","Litoral Norte",76.4592188919164,85.1,"INDICADOR_81"
2009,"Piancó","Sertão Paraibano","Piancó",76.4592188919164,69.4,"INDICADOR_81"
2009,"Picuí","Borborema","Seridó Oriental Paraibano",76.4592188919164,71.6,"INDICADOR_81"
2009,"Pilar","Mata Paraibana","Sapé",76.4592188919164,79.5,"INDICADOR_81"
2009,"Pilões","Agreste Paraibano","Brejo Paraibano",76.4592188919164,69,"INDICADOR_81"
2009,"Pilõezinhos","Agreste Paraibano","Guarabira",76.4592188919164,85.7,"INDICADOR_81"
2009,"Pirpirituba","Agreste Paraibano","Guarabira",76.4592188919164,78.8,"INDICADOR_81"
2009,"Pitimbu","Mata Paraibana","Litoral Sul",76.4592188919164,70.4,"INDICADOR_81"
2009,"Pocinhos","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,80.2,"INDICADOR_81"
2009,"Poço Dantas","Sertão Paraibano","Cajazeiras",76.4592188919164,76,"INDICADOR_81"
2009,"Poço de José de Moura","Sertão Paraibano","Cajazeiras",76.4592188919164,78.8,"INDICADOR_81"
2009,"Pombal","Sertão Paraibano","Sousa",76.4592188919164,75.6,"INDICADOR_81"
2009,"Prata","Borborema","Cariri Ocidental",76.4592188919164,89.9,"INDICADOR_81"
2009,"Princesa Isabel","Sertão Paraibano","Serra do Teixeira",76.4592188919164,68.8,"INDICADOR_81"
2009,"Puxinanã","Agreste Paraibano","Campina Grande",76.4592188919164,80.7,"INDICADOR_81"
2009,"Queimadas","Agreste Paraibano","Campina Grande",76.4592188919164,73.9,"INDICADOR_81"
2009,"Quixabá","Sertão Paraibano","Patos",76.4592188919164,87.5,"INDICADOR_81"
2009,"Remígio","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,82.9,"INDICADOR_81"
2009,"Riachão","Agreste Paraibano","Curimataú Oriental",76.4592188919164,86.3,"INDICADOR_81"
2009,"Riachão do Bacamarte","Agreste Paraibano","Itabaiana",76.4592188919164,58.7,"INDICADOR_81"
2009,"Riachão do Poço","Mata Paraibana","Sapé",76.4592188919164,72.1,"INDICADOR_81"
2009,"Riacho de Santo Antônio","Borborema","Cariri Oriental",76.4592188919164,69.6,"INDICADOR_81"
2009,"Riacho dos Cavalos","Sertão Paraibano","Catolé do Rocha",76.4592188919164,77.7,"INDICADOR_81"
2009,"Rio Tinto","Mata Paraibana","Litoral Norte",76.4592188919164,56.9,"INDICADOR_81"
2009,"Salgadinho","Borborema","Seridó Ocidental Paraibano",76.4592188919164,83.8,"INDICADOR_81"
2009,"Salgado de São Félix","Agreste Paraibano","Itabaiana",76.4592188919164,73.5,"INDICADOR_81"
2009,"Santa Cecília","Agreste Paraibano","Umbuzeiro",76.4592188919164,81.9,"INDICADOR_81"
2009,"Santa Cruz","Sertão Paraibano","Sousa",76.4592188919164,75.6,"INDICADOR_81"
2009,"Santa Helena","Sertão Paraibano","Cajazeiras",76.4592188919164,89.6,"INDICADOR_81"
2009,"Santa Inês","Sertão Paraibano","Itaporanga",76.4592188919164,64.8,"INDICADOR_81"
2009,"Santa Luzia","Borborema","Seridó Ocidental Paraibano",76.4592188919164,86.3,"INDICADOR_81"
2009,"Santa Rita","Mata Paraibana","João Pessoa",76.4592188919164,61.2,"INDICADOR_81"
2009,"Santa Teresinha","Sertão Paraibano","Patos",76.4592188919164,89.4,"INDICADOR_81"
2009,"Santana de Mangueira","Sertão Paraibano","Itaporanga",76.4592188919164,89.1,"INDICADOR_81"
2009,"Santana dos Garrotes","Sertão Paraibano","Piancó",76.4592188919164,52.5,"INDICADOR_81"
2009,"Santarém","Sertão Paraibano","Cajazeiras",76.4592188919164,77.1,"INDICADOR_81"
2009,"Santo André","Borborema","Cariri Oriental",76.4592188919164,81.3,"INDICADOR_81"
2009,"São Bentinho","Sertão Paraibano","Sousa",76.4592188919164,65,"INDICADOR_81"
2009,"São Bento","Sertão Paraibano","Catolé do Rocha",76.4592188919164,64.8,"INDICADOR_81"
2009,"São Domingos","Sertão Paraibano","Sousa",76.4592188919164,87.7,"INDICADOR_81"
2009,"São Domingos do Cariri","Borborema","Cariri Oriental",76.4592188919164,71.6,"INDICADOR_81"
2009,"São Francisco","Sertão Paraibano","Sousa",76.4592188919164,90.7,"INDICADOR_81"
2009,"São João do Cariri","Borborema","Cariri Oriental",76.4592188919164,81.8,"INDICADOR_81"
2009,"São João do Rio do Peixe","Sertão Paraibano","Cajazeiras",76.4592188919164,59.5,"INDICADOR_81"
2009,"São João do Tigre","Borborema","Cariri Ocidental",76.4592188919164,67.1,"INDICADOR_81"
2009,"São José da Lagoa Tapada","Sertão Paraibano","Sousa",76.4592188919164,89.2,"INDICADOR_81"
2009,"São José de Caiana","Sertão Paraibano","Itaporanga",76.4592188919164,75.3,"INDICADOR_81"
2009,"São José de Espinharas","Sertão Paraibano","Patos",76.4592188919164,87.2,"INDICADOR_81"
2009,"São José de Piranhas","Sertão Paraibano","Cajazeiras",76.4592188919164,76.6,"INDICADOR_81"
2009,"São José de Princesa","Sertão Paraibano","Serra do Teixeira",76.4592188919164,56.8,"INDICADOR_81"
2009,"São José do Bonfim","Sertão Paraibano","Patos",76.4592188919164,65.9,"INDICADOR_81"
2009,"São José do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",76.4592188919164,74.4,"INDICADOR_81"
2009,"São José do Sabugi","Borborema","Seridó Ocidental Paraibano",76.4592188919164,86.6,"INDICADOR_81"
2009,"São José dos Cordeiros","Borborema","Cariri Ocidental",76.4592188919164,69.1,"INDICADOR_81"
2009,"São José dos Ramos","Mata Paraibana","Sapé",76.4592188919164,65.8,"INDICADOR_81"
2009,"São Mamede","Borborema","Seridó Ocidental Paraibano",76.4592188919164,80,"INDICADOR_81"
2009,"São Miguel de Taipu","Mata Paraibana","Sapé",76.4592188919164,83.7,"INDICADOR_81"
2009,"São Sebastião de Lagoa de Roça","Agreste Paraibano","Esperança",76.4592188919164,74.4,"INDICADOR_81"
2009,"São Sebastião do Umbuzeiro","Borborema","Cariri Ocidental",76.4592188919164,96,"INDICADOR_81"
2009,"Sapé","Mata Paraibana","Sapé",76.4592188919164,73.6,"INDICADOR_81"
2009,"Seridó","Borborema","Seridó Oriental Paraibano",76.4592188919164,61.3,"INDICADOR_81"
2009,"Serra Branca","Borborema","Cariri Ocidental",76.4592188919164,88.1,"INDICADOR_81"
2009,"Serra da Raiz","Agreste Paraibano","Guarabira",76.4592188919164,86.2,"INDICADOR_81"
2009,"Serra Grande","Sertão Paraibano","Itaporanga",76.4592188919164,62.5,"INDICADOR_81"
2009,"Serra Redonda","Agreste Paraibano","Campina Grande",76.4592188919164,53.5,"INDICADOR_81"
2009,"Serraria","Agreste Paraibano","Brejo Paraibano",76.4592188919164,73.5,"INDICADOR_81"
2009,"Sertãozinho","Agreste Paraibano","Guarabira",76.4592188919164,91.4,"INDICADOR_81"
2009,"Sobrado","Mata Paraibana","Sapé",76.4592188919164,76.6,"INDICADOR_81"
2009,"Solânea","Agreste Paraibano","Curimataú Oriental",76.4592188919164,64.4,"INDICADOR_81"
2009,"Soledade","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,83.7,"INDICADOR_81"
2009,"Sossêgo","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,80.6,"INDICADOR_81"
2009,"Sousa","Sertão Paraibano","Sousa",76.4592188919164,67.4,"INDICADOR_81"
2009,"Sumé","Borborema","Cariri Ocidental",76.4592188919164,77.4,"INDICADOR_81"
2009,"Tacima","Agreste Paraibano","Curimataú Oriental",76.4592188919164,78.9,"INDICADOR_81"
2009,"Taperoá","Borborema","Cariri Ocidental",76.4592188919164,68.4,"INDICADOR_81"
2009,"Tavares","Sertão Paraibano","Serra do Teixeira",76.4592188919164,72,"INDICADOR_81"
2009,"Teixeira","Sertão Paraibano","Serra do Teixeira",76.4592188919164,85.7,"INDICADOR_81"
2009,"Tenório","Borborema","Seridó Oriental Paraibano",76.4592188919164,58.1,"INDICADOR_81"
2009,"Triunfo","Sertão Paraibano","Cajazeiras",76.4592188919164,76.4,"INDICADOR_81"
2009,"Uiraúna","Sertão Paraibano","Cajazeiras",76.4592188919164,75.1,"INDICADOR_81"
2009,"Umbuzeiro","Agreste Paraibano","Umbuzeiro",76.4592188919164,81.4,"INDICADOR_81"
2009,"Várzea","Borborema","Seridó Ocidental Paraibano",76.4592188919164,84,"INDICADOR_81"
2009,"Vieirópolis","Sertão Paraibano","Sousa",76.4592188919164,77.6,"INDICADOR_81"
2009,"Vista Serrana","Sertão Paraibano","Sousa",76.4592188919164,93.2,"INDICADOR_81"
2009,"Zabelê","Borborema","Cariri Ocidental",76.4592188919164,91.5,"INDICADOR_81"
2010,"Água Branca","Sertão Paraibano","Serra do Teixeira",76.4592188919164,71.4,"INDICADOR_81"
2010,"Aguiar","Sertão Paraibano","Piancó",76.4592188919164,80.9,"INDICADOR_81"
2010,"Alagoa Grande","Agreste Paraibano","Brejo Paraibano",76.4592188919164,74,"INDICADOR_81"
2010,"Alagoa Nova","Agreste Paraibano","Brejo Paraibano",76.4592188919164,79.7,"INDICADOR_81"
2010,"Alagoinha","Agreste Paraibano","Guarabira",76.4592188919164,74.9,"INDICADOR_81"
2010,"Alcantil","Borborema","Cariri Oriental",76.4592188919164,90.6,"INDICADOR_81"
2010,"Algodão de Jandaíra","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,92.5,"INDICADOR_81"
2010,"Alhandra","Mata Paraibana","Litoral Sul",76.4592188919164,84.5,"INDICADOR_81"
2010,"Amparo","Borborema","Cariri Ocidental",76.4592188919164,63,"INDICADOR_81"
2010,"Aparecida","Sertão Paraibano","Sousa",76.4592188919164,84.8,"INDICADOR_81"
2010,"Araçagi","Agreste Paraibano","Guarabira",76.4592188919164,74.7,"INDICADOR_81"
2010,"Arara","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,72.2,"INDICADOR_81"
2010,"Araruna","Agreste Paraibano","Curimataú Oriental",76.4592188919164,76,"INDICADOR_81"
2010,"Areia","Agreste Paraibano","Brejo Paraibano",76.4592188919164,77,"INDICADOR_81"
2010,"Areia de Baraúnas","Sertão Paraibano","Patos",76.4592188919164,93.2,"INDICADOR_81"
2010,"Areial","Agreste Paraibano","Esperança",76.4592188919164,69.5,"INDICADOR_81"
2010,"Aroeiras","Agreste Paraibano","Umbuzeiro",76.4592188919164,77,"INDICADOR_81"
2010,"Assunção","Borborema","Cariri Ocidental",76.4592188919164,88,"INDICADOR_81"
2010,"Baía da Traição","Mata Paraibana","Litoral Norte",76.4592188919164,73.9,"INDICADOR_81"
2010,"Bananeiras","Agreste Paraibano","Brejo Paraibano",76.4592188919164,72.8,"INDICADOR_81"
2010,"Baraúna","Borborema","Seridó Oriental Paraibano",76.4592188919164,63.2,"INDICADOR_81"
2010,"Barra de Santa Rosa","Agreste Paraibano","Curimataú Ocidental",76.4592188919164,59.1,"INDICADOR_81"
2010,"Barra de Santana","Borborema","Cariri Oriental",76.4592188919164,79,"INDICADOR_81"
